Frame number,5302
First frame,1
Point frequency,120
Analog frequency,120

Time,M024,,,M025,,,M026,,,M027,,,M028,,,M029,,,M030,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
36.4083,176.95,1234.3,908.553,182.522,1189.56,770.842,258.241,1435.02,377.556,233.244,1152.97,72.3979,204.518,1099.31,48.1416,278.068,1239.66,-12.3765,229.748,1331.72,-13.2596
36.4167,176.679,1235.96,919.416,182.505,1192.89,779.947,257.119,1431.94,379.599,232.553,1152.43,71.5646,203.966,1098.82,47.1486,277.426,1239.9,-12.8794,229.586,1332.01,-13.5471
36.425,176.51,1237.8,930.681,182.423,1195.99,789.43,255.701,1428.01,382.048,231.85,1151.74,70.8002,203.231,1098.48,45.8595,277.853,1239.42,-12.3039,229.757,1331.89,-13.3422
36.4333,176.212,1239.95,942.169,181.758,1198.81,799.303,253.965,1423.12,384.923,231.335,1150.84,70.1739,202.597,1098.09,44.6348,277.213,1239.4,-12.6149,229.758,1332.06,-13.4788
36.4417,175.734,1242.14,953.864,182.259,1201.94,808.942,252.56,1418.41,387.91,230.635,1150.03,69.4072,201.978,1097.7,43.3367,277.1,1239.29,-12.594,229.771,1332.08,-13.4543
36.45,175.225,1244.53,965.698,182.612,1204.76,819.148,250.593,1412.49,391.455,230.204,1149.07,68.8951,201.31,1097.25,42.2094,277.262,1239.11,-12.3913,229.787,1331.92,-13.3639
36.4583,174.671,1246.88,977.648,181.944,1207.86,829.126,249.217,1407.21,394.873,229.76,1148.39,68.2316,200.619,1096.99,40.9716,277.305,1238.86,-12.1742,229.827,1331.58,-13.201
36.4667,174.009,1248.98,989.613,181.624,1210.82,839.401,247.351,1401.38,398.714,229.258,1147.66,67.7106,200.145,1096.57,39.9875,276.729,1238.91,-12.5422,229.773,1331.9,-13.3919
36.475,173.953,1251.53,1001.87,181.215,1213.5,849.894,245.245,1394.91,402.938,229.003,1146.89,67.4201,199.571,1096.37,38.9183,276.897,1238.56,-12.2718,229.922,1331.6,-13.2779
36.4833,173.971,1253.9,1014,180.984,1216.45,860.239,243.88,1388.91,407.125,228.511,1146.29,66.9491,198.961,1095.95,38.2066,276.419,1238.5,-12.4892,230.025,1331.67,-13.3293
36.4917,173.935,1256,1026.04,180.6,1219.16,870.626,241.712,1382.56,411.224,228.168,1145.59,66.7872,198.421,1095.93,37.392,277.085,1238.15,-11.8842,230.084,1331.31,-13.1695
36.5,173.942,1258.27,1037.92,180.2,1221.84,880.936,239.212,1375.69,415.682,228.034,1144.88,66.9073,197.762,1095.88,36.8463,276.132,1238.22,-12.3637,230.142,1331.36,-13.2469
36.5083,174.049,1260.17,1049.29,179.617,1224.41,890.766,237.581,1369.75,419.732,227.641,1144.32,66.9702,197.259,1095.8,36.455,275.712,1238.02,-12.4275,230.144,1331.26,-13.2981
36.5167,174.049,1262.29,1060.21,179.456,1227.41,900.635,235.222,1363.06,424.098,227.435,1143.7,67.2583,196.581,1095.68,36.1354,275.626,1237.91,-12.2563,230.178,1331.28,-13.2966
36.525,173.997,1264.05,1070.71,179.289,1230.43,909.781,233.576,1357.23,428.055,226.773,1143.19,67.2345,195.826,1095.76,35.6997,275.901,1237.48,-11.6832,230.382,1330.94,-13.1213
36.5333,173.854,1265.88,1080.46,178.639,1233,918.522,231.588,1350.98,432.026,226.438,1142.64,67.3587,195.201,1095.65,35.4803,275.2,1237.61,-11.9542,230.426,1331.1,-13.3023
36.5417,173.789,1267.73,1089.56,178.059,1235.78,926.712,228.673,1343.87,435.776,226.312,1141.99,67.6717,194.55,1095.75,35.0757,275.459,1237.19,-11.5755,230.735,1330.66,-13.087
36.55,173.864,1269.56,1098.12,177.663,1238.64,933.977,227.509,1338.42,439.435,225.995,1141.45,67.7218,193.944,1095.67,34.8189,274.73,1237.26,-11.8954,231.078,1330.77,-13.2925
36.5583,173.429,1271.38,1105.87,177.176,1241.74,940.53,226.166,1332.7,442.666,225.769,1140.82,67.7757,193.446,1095.77,34.3758,275.029,1236.91,-11.5452,231.35,1330.5,-13.1386
36.5667,173.144,1273.24,1113.07,176.612,1244.39,946.727,223.885,1325.97,445.931,225.737,1140.13,67.8524,192.845,1095.69,33.9359,274.442,1237.13,-12.0391,231.375,1330.7,-13.3961
36.575,172.828,1275.05,1119.53,175.89,1247.35,952.246,222.642,1320.23,448.347,225.358,1139.35,67.458,192.401,1095.55,33.4672,274.39,1236.97,-12.085,231.344,1330.59,-13.5311
36.5833,172.406,1276.87,1125.28,175.448,1250.19,956.935,220.752,1313.92,450.879,225.525,1138.76,67.3957,192.16,1095.37,32.9424,274.527,1236.8,-12.0216,231.582,1330.57,-13.4355
36.5917,171.964,1278.57,1130.28,175.197,1253.2,961.13,219.231,1308.12,452.873,225.133,1138.02,66.9197,191.742,1095.28,32.1711,274.584,1236.47,-11.8949,231.907,1330.29,-13.1669
36.6,171.417,1280.12,1134.61,174.407,1255.99,964.463,217.401,1302.14,454.61,225.192,1137.27,66.3983,191.625,1094.97,31.4671,274.524,1236.4,-12.1723,231.906,1330.51,-13.4114
36.6083,170.733,1281.55,1138.16,173.953,1258.66,967.268,214.63,1295.85,456.273,225.455,1136.43,66.0391,191.517,1094.76,30.4987,275.085,1236.19,-11.9928,231.886,1330.24,-13.193
36.6167,170.178,1282.95,1141.06,173.653,1261.4,969.429,214.169,1291,456.834,225.466,1135.57,65.1026,191.54,1094.27,29.4685,274.708,1236.27,-12.5551,231.924,1330.42,-13.4716
36.625,169.582,1284.18,1143.24,173.417,1263.88,970.957,212.949,1285.88,457.387,225.407,1134.81,64.0792,191.457,1093.78,28.2145,275.621,1235.96,-12.2044,232.106,1330.19,-13.3119
36.6333,168.952,1285.33,1144.83,173.165,1266.2,971.986,210.793,1280.36,457.804,225.59,1133.7,63.2333,191.652,1093.43,26.749,275.335,1236.01,-12.75,232.038,1330.23,-13.5224
36.6417,168.397,1286.4,1145.78,173.048,1268.65,972.357,209.558,1275.96,457.406,225.557,1132.79,61.8575,191.699,1092.89,25.1423,275.792,1235.87,-12.9009,232.074,1330.16,-13.5106
36.65,167.768,1287.38,1146.09,172.873,1270.74,972.165,207.681,1271.02,457.071,225.647,1131.7,60.6296,191.924,1092.19,23.3929,276.148,1235.85,-13.0591,232.152,1330.06,-13.47
36.6583,167.197,1288.24,1145.78,172.961,1273.11,971.559,206.701,1267.21,456.019,225.31,1130.7,58.9814,191.875,1091.73,21.3698,276.727,1235.58,-12.9099,232.182,1329.81,-13.2912
36.6667,166.688,1288.92,1144.9,173.133,1275.37,970.43,205.337,1263.27,454.769,225.453,1129.72,57.0956,191.899,1090.9,19.2282,276.48,1235.66,-13.4288,232.039,1330.07,-13.5355
36.675,166.208,1289.63,1143.57,173.195,1277.24,968.938,203.417,1259.02,453.53,225.149,1128.68,55.3812,191.682,1090.38,16.9688,277.225,1235.44,-13.1687,232.098,1330.01,-13.4503
36.6833,165.934,1290.22,1141.77,173.286,1279.3,967.062,202.159,1255.79,451.694,224.499,1127.89,53.2759,191.578,1089.85,14.7502,277.049,1235.49,-13.5986,231.924,1330.17,-13.6365
36.6917,165.8,1290.68,1139.68,173.575,1281.03,964.787,200.416,1252.42,449.854,224.096,1127.14,51.4506,191.17,1089.54,12.5989,277.619,1235.29,-13.1552,232.089,1330.13,-13.396
36.7,165.51,1291.09,1137.15,173.965,1282.58,962.201,198.5,1249.2,447.971,223.814,1126.37,49.8234,191.028,1089.06,10.5031,277,1235.37,-13.5303,231.935,1330.44,-13.5989
36.7083,165.408,1291.25,1134.49,174.547,1284.06,959.26,196.53,1246.33,446.115,223.66,1125.8,48.0219,190.739,1088.57,8.76254,276.812,1235.25,-13.5121,231.777,1330.39,-13.5766
36.7167,165.355,1291.36,1131.74,174.953,1285.16,956.478,194.432,1243.55,444.466,223.367,1125.19,46.8495,191.031,1088,7.69561,276.634,1235,-13.4184,231.644,1330.1,-13.7157
36.725,165.249,1291.41,1128.95,175.573,1286.23,953.415,193.19,1242.11,442.793,223.335,1124.79,45.8022,191.461,1087.63,6.84804,276.926,1234.55,-13.1043,231.875,1329.79,-13.2939
36.7333,165.081,1291.48,1126.1,175.998,1287.14,950.569,192.058,1241.33,441.694,223.545,1124.62,45.6308,191.641,1087.35,6.66863,276.798,1234.51,-13.2453,231.882,1329.82,-13.3917
36.7417,164.715,1291.66,1123.37,175.814,1288.04,947.822,191.352,1240.89,441.5,223.949,1124.81,45.9884,191.824,1087.41,6.53529,277.008,1234.4,-13.027,232.054,1329.58,-13.1628
36.75,164.084,1291.89,1121.01,175.721,1289.21,945.587,191.908,1241.7,441.754,224.089,1125.09,46.1048,192.025,1087.36,6.76489,276.588,1234.71,-13.4037,231.872,1329.85,-13.4163
36.7583,163.621,1292.47,1119.32,175.449,1290.25,944.113,192.445,1242.28,442.933,224.57,1125.24,46.4844,192.329,1087.47,6.85924,277.044,1234.73,-13.2118,232.078,1329.81,-13.3013
36.7667,163.163,1293.24,1118.28,175.072,1291.09,943.496,193.065,1242.24,444.7,225.269,1125.24,47.0456,192.617,1087.5,7.11358,276.971,1235.02,-13.5828,232.04,1330.05,-13.5555
36.775,162.744,1293.93,1117.95,174.547,1291.99,943.916,193.833,1242.43,446.176,225.14,1125.42,47.1927,192.879,1087.61,7.37882,277.242,1235.13,-13.6109,232.059,1330.11,-13.6091
36.7833,162.56,1294.45,1118.43,173.78,1292.68,945.382,193.971,1242.14,447.556,225.418,1125.49,47.6388,192.924,1087.66,7.76398,277.28,1235.04,-13.5799,232.145,1330.1,-13.572
36.7917,162.462,1294.56,1119.67,172.898,1293.55,947.574,194.273,1242.68,448.061,224.902,1125.7,47.7087,192.747,1087.84,7.97605,277.607,1235,-13.2492,232.212,1329.89,-13.3423
36.8,162.501,1294.38,1121.42,172.052,1294.41,950.158,194.082,1243.39,448.145,224.984,1125.91,48.0582,192.565,1087.88,8.32671,277.168,1235.17,-13.5154,232.104,1330.16,-13.5235
36.8083,162.66,1294.14,1123.66,171.249,1294.99,952.491,193.365,1244.16,448.002,224.837,1126.02,48.4719,192.244,1088.12,8.58414,277.234,1235.04,-13.3086,232.159,1330.08,-13.3925
36.8167,162.713,1293.81,1126.08,170.382,1295.38,954.573,193.284,1245.94,447.405,224.249,1126.26,48.6668,191.917,1088.24,9.02849,276.734,1235.29,-13.6124,231.93,1330.4,-13.7052
36.825,162.811,1293.47,1128.36,169.839,1295.85,956.218,192.931,1247.5,446.932,223.758,1126.44,48.9306,191.524,1088.43,9.32395,277.152,1235.06,-13.1563,232.055,1330.36,-13.5325
36.8333,162.912,1293.17,1130.3,169.361,1296.11,957.409,192.237,1248.65,446.745,223.693,1126.56,49.4323,191.29,1088.64,9.64713,276.47,1235.21,-13.4467,232,1330.7,-13.7019
36.8417,162.976,1292.75,1131.47,168.985,1296.69,958.183,191.879,1250.25,446.53,223.198,1126.8,49.6554,191,1088.78,9.97591,276.309,1235.28,-13.4758,232.017,1330.78,-13.6837
36.85,162.905,1292.27,1131.93,168.803,1296.88,958.614,191.307,1251.47,446.597,223.378,1126.94,50.1982,190.758,1088.82,10.4222,276.269,1235.28,-13.414,232.005,1330.7,-13.5667
36.8583,162.826,1291.77,1131.77,168.835,1297.23,958.641,191.23,1253.13,446.443,222.961,1127.15,50.4223,190.535,1089,10.734,276.643,1235.14,-13.0808,232.1,1330.56,-13.4237
36.8667,162.557,1291.22,1131.18,168.91,1297.51,958.427,191.011,1254.55,446.472,222.818,1127.32,50.7203,190.579,1088.99,11.1236,276.108,1235.39,-13.4007,231.873,1330.79,-13.6574
36.875,162.247,1290.81,1130.34,169.129,1297.71,958.104,190.723,1255.72,446.548,222.906,1127.42,51.1291,190.406,1089.17,11.3586,276.112,1235.24,-13.2533,232.027,1330.71,-13.5069
36.8833,161.882,1290.45,1129.39,169.314,1298.07,957.638,190.797,1257.04,446.4,222.669,1127.64,51.2247,190.407,1089.17,11.6619,276.112,1235.34,-13.3099,231.866,1330.91,-13.7285
36.8917,161.523,1290.08,1128.44,169.692,1298.38,957.009,190.742,1258.09,446.305,222.461,1127.81,51.3903,190.405,1089.34,11.7887,276.737,1235.18,-12.8624,231.949,1330.69,-13.4536
36.9,161.201,1289.87,1127.61,170.094,1298.56,956.284,190.326,1258.63,446.443,222.978,1127.75,51.6661,190.4,1089.35,11.8797,275.964,1235.39,-13.3976,231.912,1330.84,-13.6558
36.9083,160.94,1289.69,1126.77,170.585,1298.92,955.45,190.553,1259.91,446.243,222.917,1127.86,51.6239,190.451,1089.32,11.9799,275.947,1235.44,-13.4462,231.885,1330.86,-13.7011
36.9167,160.754,1289.71,1126.01,171.055,1299.05,954.704,190.374,1260.49,446.232,223.326,1127.97,51.7864,190.566,1089.28,12.0956,276.074,1235.49,-13.4279,231.914,1330.93,-13.7041
36.925,160.706,1289.86,1125.27,171.482,1299.44,953.976,190.575,1261.58,445.931,222.849,1128.15,51.5293,190.594,1089.36,12.0594,276.553,1235.28,-13.0051,232.067,1330.73,-13.4964
36.9333,160.701,1290.09,1124.59,171.696,1299.75,953.345,190.509,1262.35,445.648,222.831,1128.28,51.4513,190.638,1089.3,12.1074,276.171,1235.4,-13.3404,231.87,1330.91,-13.7464
36.9417,160.676,1290.5,1123.94,171.787,1300.12,952.887,189.992,1262.62,445.58,222.878,1128.3,51.5217,190.605,1089.36,12.0518,276.749,1235.25,-12.9433,232.097,1330.76,-13.5105
36.95,160.561,1290.82,1123.47,171.828,1300.79,952.549,190.124,1263.56,445.19,222.769,1128.43,51.4361,190.638,1089.31,12.1275,276.109,1235.41,-13.3739,231.905,1330.94,-13.75
36.9583,160.564,1291.19,1123.09,171.741,1301.56,952.37,189.937,1264.17,444.948,222.882,1128.48,51.4786,190.599,1089.39,12.1154,276.657,1235.34,-13.0549,231.996,1330.76,-13.5564
36.9667,160.551,1291.61,1122.89,171.345,1302.15,952.186,189.291,1264.21,444.762,223.045,1128.5,51.6818,190.534,1089.38,12.148,276.029,1235.5,-13.5019,232.002,1331.04,-13.7506
36.975,160.595,1291.92,1122.87,171.153,1303.1,952.122,189.618,1265.3,444.578,222.706,1128.61,51.647,190.446,1089.43,12.207,276.07,1235.44,-13.4033,231.861,1331.05,-13.855
36.9833,160.614,1292.31,1122.96,170.727,1303.79,952.015,189.45,1265.78,444.51,222.468,1128.59,51.7648,190.364,1089.39,12.3266,276.09,1235.43,-13.3385,231.893,1331.01,-13.8015
36.9917,160.661,1292.65,1123.17,170.626,1304.65,951.982,189.181,1266.22,444.409,222.268,1128.68,51.7562,190.161,1089.49,12.3208,276.522,1235.15,-12.8801,232.036,1330.75,-13.5136
37,160.644,1292.91,1123.42,170.4,1305.41,951.991,188.98,1266.54,444.444,222.196,1128.73,51.951,190.152,1089.49,12.5271,276.152,1235.38,-13.2608,231.899,1330.91,-13.7214
37.0083,160.632,1293.27,1123.7,170.042,1305.89,952.044,188.429,1266.38,444.645,222.442,1128.61,52.2619,190.128,1089.58,12.5831,276.252,1235.28,-13.0468,231.999,1330.8,-13.5636
37.0167,160.603,1293.6,1123.93,169.933,1306.62,951.977,188.724,1267,444.637,222.144,1128.65,52.3379,190.097,1089.54,12.827,275.896,1235.46,-13.356,231.91,1331.06,-13.8165
37.025,160.516,1293.87,1124.1,169.814,1307.06,952.038,188.757,1267.21,444.76,222.081,1128.78,52.3727,190.128,1089.65,12.9046,276.306,1235.29,-13.0035,231.952,1330.86,-13.6218
37.0333,160.388,1294.21,1124.13,169.473,1307.46,952.198,188.2,1266.89,445.111,222.691,1128.77,52.5927,190.151,1089.66,13.0423,275.907,1235.43,-13.3322,231.789,1331.04,-13.8021
37.0417,160.224,1294.47,1124.03,169.483,1308.12,952.443,188.509,1267.05,445.088,222.265,1128.91,52.5868,190.238,1089.71,13.1614,275.856,1235.41,-13.3476,231.88,1331.03,-13.8108
37.05,160.099,1294.77,1123.82,169.106,1308.44,952.628,187.997,1266.49,445.436,222.623,1128.9,52.9095,190.28,1089.65,13.3803,275.972,1235.47,-13.3486,231.99,1330.94,-13.7041
37.0583,159.978,1295.03,1123.56,168.98,1308.88,952.669,188.134,1266.86,445.374,222.371,1129,52.7981,190.37,1089.77,13.4186,276.35,1235.29,-13.028,232.048,1330.76,-13.5471
37.0667,159.837,1295.24,1123.24,169.116,1309.33,952.753,188.144,1267.02,445.468,222.469,1129.05,52.8464,190.399,1089.71,13.6171,275.997,1235.52,-13.3842,231.963,1331.02,-13.8
37.075,159.721,1295.53,1122.98,168.724,1309.54,952.74,187.856,1266.68,445.684,222.745,1129.08,53.0319,190.39,1089.79,13.6282,276.344,1235.49,-13.0399,231.963,1330.88,-13.6493
37.0833,159.625,1295.81,1122.74,168.61,1310.08,952.897,188.041,1266.83,445.584,222.648,1129.17,53.0075,190.361,1089.75,13.7654,276.009,1235.51,-13.3228,231.85,1331.01,-13.8226
37.0917,159.503,1295.97,1122.62,168.494,1310.56,953.104,187.847,1266.53,445.636,222.245,1129.17,52.9394,190.299,1089.87,13.7811,276.313,1235.3,-13.0275,231.99,1330.84,-13.6398
37.1,159.43,1296.22,1122.55,168.429,1311.05,953.149,187.28,1265.7,445.992,222.463,1129.09,53.1615,190.189,1089.88,13.8329,275.829,1235.46,-13.3713,232.022,1330.98,-13.7324
37.1083,159.359,1296.33,1122.51,168.345,1311.52,953.046,187.535,1265.74,445.855,222.242,1129.08,53.0817,190.028,1089.92,13.8567,275.677,1235.48,-13.409,231.827,1330.91,-13.8578
37.1167,159.325,1296.53,1122.54,168.34,1311.91,952.975,187.418,1265.27,446.014,222.418,1128.98,53.2234,189.947,1089.81,13.9082,275.676,1235.43,-13.3464,231.896,1331,-13.8273
37.125,159.285,1296.73,1122.55,168.274,1312.53,952.793,187.615,1265.17,445.869,221.93,1128.97,53.0128,189.794,1089.91,13.8183,276.236,1235.08,-12.8483,232.092,1330.87,-13.6144
37.1333,159.272,1296.93,1122.54,168.251,1312.88,952.808,187.618,1264.79,445.804,221.895,1128.93,52.9382,189.802,1089.85,13.8179,275.768,1235.32,-13.212,231.901,1330.99,-13.8557
37.1417,159.252,1297.18,1122.5,168.08,1313.21,952.818,187.217,1263.93,445.967,222.259,1128.88,53.1542,189.715,1089.93,13.654,276.363,1235.14,-12.9167,232.106,1330.78,-13.6052
37.15,159.229,1297.44,1122.45,168.23,1313.71,952.521,187.585,1263.87,445.781,222.157,1128.74,52.9641,189.768,1089.81,13.6587,275.651,1235.35,-13.3252,232.011,1330.94,-13.7933
37.1583,159.241,1297.64,1122.35,168.198,1314.18,952.344,187.726,1263.54,445.679,221.928,1128.59,52.8809,189.702,1089.86,13.5541,275.66,1235.24,-13.2468,232.104,1330.74,-13.6224
37.1667,159.256,1297.96,1122.22,168.163,1314.47,952.357,187.491,1262.83,445.779,222.357,1128.56,52.9898,189.786,1089.86,13.521,275.682,1235.39,-13.3668,231.988,1330.97,-13.8738
37.175,159.243,1298.22,1122.08,168.17,1314.97,952.206,187.89,1262.78,445.641,222.16,1128.56,52.7372,189.768,1089.85,13.5186,275.776,1235.34,-13.3156,231.897,1331,-13.9351
37.1833,159.301,1298.62,1121.97,168.383,1315.36,952.184,187.643,1262.19,445.833,222.33,1128.53,52.88,189.804,1089.79,13.5415,276.016,1235.29,-13.1918,231.982,1330.95,-13.8943
37.1917,159.338,1298.98,1121.85,168.372,1315.86,952.034,188.072,1262.19,445.821,222.019,1128.63,52.6734,189.762,1089.87,13.4857,276.426,1235.07,-12.8537,232.18,1330.71,-13.6272
37.2,159.406,1299.27,1121.76,168.419,1316.29,952.035,188.138,1262.02,445.807,222.253,1128.53,52.783,189.826,1089.79,13.6126,275.823,1235.28,-13.3044,232.045,1330.84,-13.8081
37.2083,159.453,1299.62,1121.68,168.474,1316.64,952.027,187.834,1261.43,446.001,222.608,1128.47,53.0247,189.742,1089.89,13.6126,276.219,1235.17,-13.0327,232.163,1330.72,-13.6458
37.2167,159.553,1299.98,1121.63,168.698,1317.19,952.032,188.285,1261.67,445.872,222.187,1128.53,52.8541,189.75,1089.81,13.7536,275.714,1235.34,-13.4208,231.985,1330.92,-13.9172
37.225,159.647,1300.33,1121.64,168.762,1317.59,952.063,188.426,1261.56,445.982,222.187,1128.57,52.9086,189.693,1089.9,13.8093,276.224,1235.19,-13.0246,232.145,1330.8,-13.7338
37.2333,159.743,1300.76,1121.67,168.666,1317.74,952.244,188.228,1261.08,446.291,222.399,1128.57,53.1397,189.595,1089.93,13.8643,275.853,1235.3,-13.2571,232.077,1330.9,-13.8766
37.2417,159.805,1301.07,1121.78,168.978,1318.35,952.233,188.545,1261.26,446.3,222.247,1128.63,53.1127,189.674,1090,13.9951,276.077,1235.29,-13.149,232.064,1330.93,-13.8858
37.25,159.982,1301.47,1121.81,169.157,1318.51,952.256,187.995,1260.65,446.383,222.452,1128.6,53.3246,189.627,1089.95,14.1746,275.83,1235.29,-13.274,232.019,1330.83,-13.9012
37.2583,160.156,1301.81,1121.92,169.264,1319.04,952.391,188.792,1261.47,446.432,222.232,1128.69,53.2789,189.615,1090.05,14.2325,276.203,1235.13,-12.9334,232.243,1330.69,-13.6369
37.2667,160.311,1302.1,1122,169.427,1319.53,952.414,188.929,1261.71,446.47,222.28,1128.7,53.4078,189.568,1089.98,14.4444,275.714,1235.38,-13.3715,232.012,1330.99,-13.9711
37.275,160.46,1302.43,1122.09,169.629,1319.52,952.604,188.795,1261.61,446.59,222.531,1128.66,53.6366,189.534,1090.08,14.4714,276.083,1235.12,-12.9955,232.21,1330.8,-13.7256
37.2833,160.622,1302.7,1122.2,169.922,1319.92,952.668,189.005,1261.94,446.565,222.197,1128.79,53.5439,189.554,1090.04,14.6797,275.682,1235.26,-13.2662,231.973,1330.94,-13.9633
37.2917,160.836,1302.93,1122.29,170.219,1320.11,952.686,189.011,1261.98,446.579,222.022,1128.8,53.5879,189.573,1090.2,14.6957,276.218,1235.11,-12.8657,232.188,1330.78,-13.7125
37.3,161.038,1303.19,1122.37,170.368,1320.27,952.838,188.72,1261.55,446.868,222.485,1128.7,53.934,189.498,1090.19,14.8423,275.676,1235.29,-13.2471,232.108,1330.87,-13.8289
37.3083,161.206,1303.31,1122.46,170.724,1320.7,952.872,189.169,1262.24,446.65,222.3,1128.81,53.8847,189.464,1090.23,14.946,275.466,1235.34,-13.3577,232.091,1331.05,-13.9523
37.3167,161.428,1303.49,1122.51,170.9,1320.86,952.995,188.896,1262.18,446.806,222.623,1128.73,53.9883,189.404,1090.15,15.1244,275.577,1235.33,-13.2556,232.017,1331.03,-13.9853
37.325,161.647,1303.62,1122.58,171.36,1321.27,953.116,189.442,1262.55,446.68,222.199,1128.87,53.9319,189.381,1090.26,15.1572,275.991,1235.15,-12.922,232.123,1330.81,-13.7556
37.3333,161.847,1303.73,1122.65,171.691,1321.52,953.119,189.621,1262.55,446.772,222.064,1128.99,53.9198,189.396,1090.25,15.3139,275.667,1235.26,-13.1492,231.988,1330.99,-13.993
37.3417,162.094,1303.89,1122.77,171.688,1321.59,953.13,189.42,1262.24,447.003,222.547,1128.9,54.2118,189.392,1090.34,15.358,276.009,1235.08,-12.889,232.188,1330.8,-13.7224
