Time,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy
28.093,-4.313902,-1.731627,549.270621,-43.781169,11.530685,-0.160336,-0.020993,-0.079708
28.094,-4.313122,-1.731364,549.270176,-43.846738,11.530742,-0.160352,-0.020993,-0.079827
28.095,-4.136325,-1.821007,549.100564,-43.875848,11.561887,-0.172226,-0.021056,-0.079905
28.096,-4.313295,-1.820813,549.099136,-43.875394,11.553436,-0.172266,-0.021041,-0.079904
28.097,-4.489653,-1.90853,549.095655,-43.936505,11.591236,-0.160211,-0.02111,-0.080016
28.098,-4.401078,-1.820332,549.096124,-43.940763,11.595436,-0.189028,-0.021117,-0.080024
28.099,-4.48886,-1.819852,549.093112,-44.006132,11.637435,-0.205789,-0.021194,-0.080143
28.1,-4.488249,-1.907763,549.09106,-44.067698,11.683686,-0.193694,-0.021278,-0.080256
28.101,-4.488083,-1.997589,548.920778,-44.030629,11.706305,-0.205547,-0.021326,-0.080213
28.102,-4.398708,-1.999474,548.580432,-44.096477,11.756022,-0.212596,-0.02143,-0.080383
28.103,-4.486627,-1.997378,548.576003,-44.096382,11.752339,-0.205518,-0.021423,-0.080383
28.104,-4.574881,-1.909327,548.745894,-44.132991,11.817271,-0.234189,-0.021535,-0.080425
28.105,-4.486486,-1.997719,548.746854,-44.129187,11.821522,-0.205333,-0.021543,-0.080418
28.106,-4.662681,-2.086549,548.401396,-44.255912,11.858848,-0.217311,-0.021624,-0.0807
28.107,-4.662982,-2.264615,548.745312,-44.247365,11.904791,-0.217009,-0.021695,-0.080634
28.108,-4.661922,-2.17394,548.569431,-44.284387,11.882257,-0.238852,-0.02166,-0.080727
28.109,-4.573219,-2.174497,548.742849,-44.317392,11.909497,-0.221921,-0.021703,-0.080762
28.11,-4.749681,-2.174518,548.569634,-44.284167,11.923998,-0.221907,-0.021737,-0.080727
28.111,-4.748698,-2.263823,548.569624,-44.411102,11.969856,-0.233749,-0.02182,-0.080958
28.112,-4.74775,-2.263398,548.396635,-44.509626,11.992939,-0.233774,-0.021869,-0.081163
28.113,-4.836585,-2.262745,548.566478,-44.542102,11.965854,-0.250669,-0.021813,-0.081197
28.114,-4.835466,-2.350871,548.39264,-44.570897,12.035056,-0.238521,-0.021946,-0.081276
28.115,-4.835911,-2.439885,548.39401,-44.632228,11.988723,-0.250585,-0.021862,-0.081387
28.116,-4.835366,-2.439843,548.392941,-44.697892,12.034856,-0.250504,-0.021946,-0.081507
28.117,-4.83547,-2.439245,548.392807,-44.763523,11.988855,-0.250663,-0.021862,-0.081627
28.118,-4.834795,-2.616385,548.220339,-44.853649,12.011724,-0.250578,-0.02191,-0.081817
28.119,-4.83429,-2.527887,547.876857,-44.923562,12.011582,-0.262706,-0.021924,-0.081996
28.12,-4.834355,-2.615745,548.219136,-44.984943,12.011856,-0.250656,-0.021911,-0.082056
28.121,-4.834057,-2.792765,547.875192,-45.04236,12.011618,-0.250661,-0.021924,-0.082213
28.122,-4.833073,-2.882071,547.875182,-45.169295,12.057476,-0.262502,-0.022008,-0.082444
28.123,-4.744876,-2.97084,547.876037,-45.230785,12.01546,-0.291368,-0.021931,-0.082557
28.124,-4.744368,-3.058154,547.873851,-45.357981,12.01571,-0.279432,-0.021932,-0.082789
28.125,-4.744173,-3.234577,547.529774,-45.481028,11.969471,-0.279594,-0.021861,-0.083066
28.126,-4.743667,-3.411878,547.52985,-45.5382,11.969314,-0.279501,-0.021861,-0.08317
28.127,-4.655312,-3.498914,547.357998,-45.698611,11.904589,-0.25097,-0.021749,-0.083489
28.128,-4.655655,-3.765611,547.531363,-45.784254,11.881149,-0.262836,-0.021699,-0.083619
28.129,-4.567168,-3.852742,547.01625,-45.879185,11.816268,-0.23434,-0.021601,-0.083872
28.13,-4.566974,-4.029165,546.672173,-46.002232,11.770029,-0.234502,-0.02153,-0.08415
28.131,-4.566846,-4.383433,546.672635,-46.116636,11.723657,-0.234459,-0.021445,-0.084359
28.132,-4.566719,-4.471902,546.329541,-46.243782,11.6773,-0.246636,-0.021374,-0.084644
28.133,-4.566287,-4.558117,545.983826,-46.436757,11.585392,-0.235051,-0.021219,-0.085052
28.134,-4.478311,-4.912107,545.814622,-46.584377,11.474045,-0.218412,-0.021022,-0.085348
28.135,-4.389133,-4.998675,545.468527,-46.711882,11.432455,-0.223471,-0.020959,-0.085636
28.136,-4.477985,-5.175724,545.296884,-46.80191,11.404949,-0.206727,-0.020915,-0.085828
28.137,-4.477152,-5.351543,544.78151,-46.957721,11.289584,-0.20709,-0.020723,-0.086196
28.138,-4.388761,-5.528309,544.782637,-47.146543,11.247634,-0.190375,-0.020646,-0.086542
28.139,-4.47714,-5.61493,544.60998,-47.306405,11.128382,-0.16198,-0.020434,-0.086863
28.14,-4.299609,-5.87852,544.094295,-47.524297,11.021661,-0.150351,-0.020257,-0.087346
28.141,-4.299686,-6.054507,543.922627,-47.680019,10.906395,-0.150663,-0.020051,-0.08766
28.142,-4.211139,-6.407953,543.408959,-47.893453,10.795024,-0.134138,-0.019865,-0.088135
28.143,-4.210981,-6.671732,543.063765,-48.078031,10.702902,-0.122444,-0.019708,-0.088531
28.144,-4.122733,-7.025244,543.065902,-48.323991,10.568661,-0.105875,-0.019461,-0.088984
28.145,-4.03374,-7.289676,542.550865,-48.476093,10.503623,-0.077286,-0.01936,-0.089348
28.146,-4.122839,-7.642875,542.380099,-48.688889,10.337825,-0.060845,-0.01906,-0.089769
28.147,-3.946137,-8.086208,541.697333,-48.931273,10.253281,-0.039392,-0.018928,-0.09033
28.148,-3.944555,-8.347845,541.349831,-49.181526,10.11559,-0.00389,-0.018686,-0.09085
28.149,-3.945118,-8.789776,541.350876,-49.423322,10.023225,0.041592,-0.018515,-0.091296
28.15,-3.856905,-9.053558,541.180034,-49.640871,9.86621,0.069978,-0.018231,-0.091727
28.151,-3.768323,-9.496734,540.839345,-49.882716,9.777614,0.074687,-0.018079,-0.092232
28.152,-3.856275,-9.937556,540.151346,-50.124456,9.63486,0.103083,-0.017837,-0.092797
28.153,-3.76714,-11.260968,539.634049,-50.882587,9.293228,0.155186,-0.017221,-0.094291
28.154,-3.856542,-11.70352,539.635503,-51.189518,9.15028,0.159748,-0.016956,-0.094859
28.155,-3.855773,-11.967197,539.462408,-51.406711,9.035189,0.171435,-0.016749,-0.095292
28.156,-3.76681,-12.409218,539.462627,-51.648606,8.9932,0.200256,-0.016671,-0.095741
28.157,-3.855638,-12.939939,539.291313,-51.918668,8.87332,0.216886,-0.016454,-0.096272
28.158,-3.943179,-13.470611,538.947767,-52.221529,8.776449,0.233554,-0.016284,-0.096895
28.159,-3.854314,-13.91076,539.117286,-52.496394,8.711959,0.286242,-0.01616,-0.097375
28.16,-3.942767,-14.3545,538.947846,-52.6392,8.637887,0.291078,-0.016027,-0.09767
28.161,-3.942241,-14.708333,539.120903,-52.983374,8.568569,0.324618,-0.015894,-0.098277
28.162,-3.941852,-15.326978,538.776306,-53.216726,8.476076,0.336514,-0.015732,-0.098773
28.163,-3.852312,-15.679167,538.775645,-53.462824,8.388343,0.377145,-0.015569,-0.09923
28.164,-3.940255,-16.033136,538.432158,-53.642883,8.33763,0.393878,-0.015485,-0.099628
28.165,-4.02864,-16.38613,538.087778,-53.954298,8.24099,0.410391,-0.015315,-0.10027
28.166,-3.849405,-16.738247,537.913749,-54.23345,8.226659,0.434353,-0.015294,-0.100822
28.167,-3.849448,-17.003965,537.91506,-54.417583,8.134168,0.422224,-0.015122,-0.101164
28.168,-4.025575,-17.179835,537.91237,-54.671225,8.079691,0.422041,-0.01502,-0.101636
28.169,-3.936105,-17.62207,537.740804,-54.880349,8.060653,0.450916,-0.01499,-0.102057
28.17,-4.024151,-17.975441,537.397182,-55.126038,7.963939,0.467491,-0.014819,-0.10258
28.171,-4.022904,-18.151123,537.224001,-55.412994,7.894863,0.467243,-0.014696,-0.103147
28.172,-3.932797,-18.504955,536.365692,-55.626551,7.875527,0.483955,-0.014683,-0.10371
28.173,-3.844193,-18.769154,536.535923,-55.778184,7.810853,0.479049,-0.014558,-0.10396
28.174,-3.842877,-18.855703,536.189897,-55.971099,7.765003,0.490776,-0.014482,-0.104387
28.175,-3.84256,-19.122156,535.849335,-56.155552,7.718305,0.512336,-0.014404,-0.104797
28.176,-3.930318,-19.475346,535.846652,-56.400956,7.667932,0.49546,-0.01431,-0.105256
28.177,-4.017363,-19.563233,535.672645,-56.626085,7.640606,0.466513,-0.014264,-0.10571
28.178,-4.104079,-19.649925,535.499232,-56.851456,7.567469,0.495035,-0.014132,-0.106165
28.179,-4.192144,-19.913863,535.152229,-56.970108,7.517215,0.490045,-0.014047,-0.106456
28.18,-4.279908,-20.002815,535.152599,-57.162514,7.512754,0.494848,-0.014039,-0.106815
28.181,-4.278961,-20.179476,535.151471,-57.35098,7.512729,0.494863,-0.014039,-0.107168
28.182,-4.277207,-20.355373,534.806504,-57.605166,7.466604,0.494668,-0.013961,-0.107712
28.183,-4.188035,-20.354789,534.635324,-57.769615,7.44782,0.511327,-0.013931,-0.108054
28.184,-4.186983,-20.354048,534.80622,-57.933524,7.424983,0.511241,-0.013884,-0.108326
28.185,-4.363214,-20.530234,534.459645,-58.121781,7.416426,0.511119,-0.013876,-0.108749
28.186,-4.27374,-20.617383,534.288106,-58.282036,7.351683,0.539697,-0.01376,-0.109084
28.187,-4.183684,-20.617133,534.116614,-58.446425,7.378956,0.556498,-0.013815,-0.109426
28.188,-4.270726,-20.527933,533.770746,-58.581612,7.374738,0.527512,-0.013816,-0.109751
28.189,-4.358211,-20.703559,533.767541,-58.835413,7.324579,0.510527,-0.013722,-0.110227
28.19,-4.26849,-20.613646,533.938877,-59.003916,7.306208,0.539188,-0.013684,-0.110507
28.191,-4.267309,-20.524287,533.594816,-59.205029,7.260122,0.526886,-0.013606,-0.110955
28.192,-4.266833,-20.613378,533.766592,-59.364734,7.283029,0.514991,-0.013645,-0.111219
28.193,-4.088677,-20.522939,533.593394,-59.533642,7.268894,0.526753,-0.013623,-0.111571
28.194,-3.910406,-20.433755,533.764245,-59.701969,7.254574,0.481048,-0.013591,-0.111851
28.195,-3.909185,-20.432853,533.762597,-59.898833,7.254763,0.480954,-0.013592,-0.11222
28.196,-3.908313,-20.431328,533.246079,-60.063137,7.185688,0.480578,-0.013475,-0.112637
28.197,-3.819377,-20.342952,533.248425,-60.19873,7.143759,0.485231,-0.013397,-0.112891
28.198,-3.72958,-20.253852,533.247246,-60.399852,7.148148,0.45632,-0.013405,-0.113268
28.199,-3.728735,-20.252829,533.074123,-60.564006,7.12523,0.456137,-0.013366,-0.113613
28.2,-3.639276,-20.252065,533.243881,-60.72817,7.152786,0.439345,-0.013414,-0.113884
28.201,-3.549192,-20.251313,532.728994,-60.892708,7.133902,0.455953,-0.013391,-0.114303
28.202,-3.460381,-20.249994,532.899687,-61.056837,7.069325,0.438923,-0.013266,-0.114575
28.203,-3.459501,-20.338701,532.899543,-61.249402,7.069182,0.426923,-0.013266,-0.114936
28.204,-3.457808,-20.248283,532.55313,-61.385085,7.069547,0.438699,-0.013275,-0.115266
28.205,-3.368388,-20.159063,532.380476,-61.553497,7.050829,0.409699,-0.013244,-0.115619
28.206,-3.278928,-20.158299,532.550234,-61.717661,7.078385,0.392908,-0.013291,-0.115891
28.207,-3.189419,-20.069378,532.208116,-61.919069,7.036432,0.397447,-0.013221,-0.116344
28.208,-3.012008,-20.068933,532.208342,-62.050818,7.045015,0.397409,-0.013237,-0.116591
28.209,-3.187846,-20.067536,532.374728,-62.214232,7.059988,0.363736,-0.013261,-0.116862
28.21,-3.098972,-19.889932,532.547491,-62.321264,7.041441,0.380399,-0.013222,-0.117025
28.211,-3.009307,-19.800736,532.889573,-62.587867,7.045986,0.351523,-0.013222,-0.11745
28.212,-3.007982,-19.80043,532.888059,-62.719101,7.092176,0.351587,-0.013309,-0.117697
28.213,-2.918626,-19.799068,533.057683,-62.948894,7.073732,0.334637,-0.01327,-0.11809
28.214,-3.00662,-19.798954,533.401013,-63.079785,7.069628,0.351458,-0.013254,-0.11826
28.215,-2.918076,-19.799632,533.745043,-63.276519,7.073783,0.310692,-0.013253,-0.118552
28.216,-2.917287,-19.799614,534.25871,-63.440373,7.14318,0.310896,-0.01337,-0.118745
28.217,-3.004744,-19.709225,534.084598,-63.608667,7.116276,0.339421,-0.013324,-0.119098
28.218,-3.003341,-19.797531,534.426015,-63.800851,7.116399,0.293874,-0.013316,-0.119382
28.219,-3.002588,-19.884869,534.938566,-64.026237,7.139912,0.305934,-0.013347,-0.119689
28.22,-2.825002,-19.886481,535.456772,-64.190251,7.171233,0.282161,-0.013393,-0.119879
28.221,-2.824206,-19.973615,535.795524,-64.317161,7.217824,0.260647,-0.013471,-0.12004
28.222,-2.823013,-19.973214,536.137271,-64.513875,7.264171,0.260746,-0.013549,-0.120331
28.223,-2.823109,-20.062849,536.65351,-64.607766,7.287102,0.248964,-0.013579,-0.12039
28.224,-2.733612,-20.061828,536.993985,-64.870365,7.33784,0.232199,-0.013665,-0.120803
28.225,-2.822116,-20.151486,537.511363,-64.964001,7.310378,0.237123,-0.0136,-0.120861
28.226,-2.820884,-20.239254,537.679479,-65.254866,7.333602,0.191506,-0.013639,-0.121364
28.227,-2.820538,-20.151163,538.022653,-65.390109,7.379773,0.179606,-0.013716,-0.121538
28.228,-2.819822,-20.238758,538.364487,-65.51706,7.380104,0.19164,-0.013708,-0.121696
28.229,-2.819005,-20.238237,538.534758,-65.681064,7.403343,0.19165,-0.013747,-0.121963
28.23,-2.730394,-20.326869,538.877806,-65.8737,7.407617,0.162899,-0.013746,-0.122242
28.231,-2.730149,-20.326893,539.392542,-65.97189,7.43088,0.163023,-0.013776,-0.122308
28.232,-2.551384,-20.414353,539.219554,-66.132338,7.462589,0.175036,-0.01384,-0.122645
28.233,-2.639404,-20.503167,539.56193,-66.258794,7.458337,0.146308,-0.013823,-0.122801
28.234,-2.638614,-20.503149,540.075597,-66.422649,7.527733,0.146512,-0.013938,-0.122988
28.235,-2.462393,-20.68171,540.250616,-66.57857,7.512701,0.122608,-0.013906,-0.123236
28.236,-2.462148,-20.681734,540.765352,-66.67676,7.535964,0.122732,-0.013936,-0.123301
28.237,-2.461331,-20.681214,540.935624,-66.840765,7.559203,0.122742,-0.013974,-0.123565
28.238,-2.284214,-20.767986,541.27674,-66.968095,7.522111,0.101029,-0.013897,-0.123722
28.239,-2.19554,-20.680333,541.621858,-67.103633,7.572416,0.105972,-0.013981,-0.123894
28.24,-2.195542,-20.85742,541.793719,-67.193576,7.549308,0.106011,-0.013934,-0.124021
28.241,-2.194893,-20.857061,542.136535,-67.324625,7.549521,0.10603,-0.013925,-0.124184
28.242,-2.106384,-20.768009,542.307587,-67.492949,7.530902,0.077081,-0.013887,-0.124455
28.243,-2.01819,-20.945438,542.824652,-67.648666,7.512083,0.093998,-0.013839,-0.124623
28.244,-2.017472,-20.855947,542.994624,-67.685675,7.535522,0.105992,-0.013878,-0.124653
28.245,-1.928416,-20.855565,543.336302,-67.816979,7.586129,0.089305,-0.013962,-0.124816
28.246,-1.928485,-20.944698,543.509146,-67.91102,7.562903,0.077329,-0.013915,-0.124949
28.247,-1.839166,-20.943593,543.508053,-68.042379,7.521277,0.060353,-0.013838,-0.125191
28.248,-1.751819,-21.033332,544.026546,-68.136626,7.502283,0.065271,-0.01379,-0.125245
28.249,-1.751378,-21.032693,544.025343,-68.26792,7.502415,0.065192,-0.013791,-0.125487
28.25,-1.573969,-21.122234,544.02783,-68.329645,7.510591,0.05331,-0.013806,-0.1256
28.251,-1.574241,-21.209812,544.02609,-68.391271,7.510784,0.065263,-0.013806,-0.125713
28.252,-1.574686,-21.298825,544.027459,-68.452603,7.464451,0.053199,-0.013721,-0.125826
28.253,-1.574266,-21.297826,544.368887,-68.517852,7.418715,0.019494,-0.013628,-0.125867
28.254,-1.397672,-21.385,544.368441,-68.645563,7.381358,0.031328,-0.013559,-0.126101
28.255,-1.485975,-21.47272,544.539313,-68.739645,7.354265,0.060075,-0.013505,-0.126234
28.256,-1.309073,-21.562047,544.713586,-68.83414,7.339489,0.048139,-0.013474,-0.126368
28.257,-1.309687,-21.739235,544.713349,-68.891468,7.33935,0.048186,-0.013474,-0.126473
28.258,-1.398163,-21.916404,544.713181,-69.014205,7.334951,0.065019,-0.013466,-0.126698
28.259,-1.132656,-22.005744,544.716223,-69.010425,7.301311,0.036255,-0.013404,-0.126691
28.26,-1.132524,-22.092939,544.542562,-69.104911,7.278454,0.048103,-0.013366,-0.126905
28.261,-1.221404,-22.27049,544.714314,-69.194789,7.297104,0.06504,-0.013396,-0.12703
28.262,-1.132966,-22.357764,544.885227,-69.223525,7.232513,0.060103,-0.013273,-0.127042
28.263,-1.044601,-22.357945,545.057887,-69.322255,7.259828,0.076971,-0.013319,-0.127183
28.264,-1.044472,-22.535127,544.886487,-69.346717,7.236564,0.076976,-0.013281,-0.127268
28.265,-1.134237,-22.802332,545.060812,-69.366632,7.208749,0.081928,-0.013226,-0.127264
28.266,-0.956962,-22.800272,545.05962,-69.432916,7.171649,0.105729,-0.013158,-0.127386
28.267,-0.868661,-22.889638,545.060609,-69.428777,7.175635,0.077021,-0.013165,-0.127378
28.268,-0.957266,-22.889625,545.23184,-69.527052,7.194499,0.09385,-0.013195,-0.127518
28.269,-0.957303,-22.976982,545.230724,-69.588584,7.148616,0.105707,-0.013111,-0.127631
28.27,-0.780369,-23.064532,545.231035,-69.650569,7.111184,0.117603,-0.013043,-0.127745
28.271,-0.691625,-23.241972,545.402517,-69.675041,7.138394,0.100998,-0.013088,-0.12775
28.272,-0.692305,-23.331206,545.403262,-69.736467,7.138137,0.08903,-0.013088,-0.127862
28.273,-0.515842,-23.331186,545.576477,-69.769692,7.123637,0.089016,-0.013057,-0.127883
28.274,-0.427044,-23.419195,545.405517,-69.798748,7.104838,0.117768,-0.013027,-0.127976
28.275,-0.51508,-23.508625,545.234546,-69.892814,7.123271,0.12264,-0.013065,-0.128189
28.276,-0.338785,-23.508766,545.580304,-69.893084,7.085745,0.122634,-0.012988,-0.128108
28.277,-0.073276,-23.508119,545.581085,-69.959328,7.052512,0.105713,-0.012927,-0.128229
28.278,-0.073956,-23.597353,545.58183,-70.020754,7.052255,0.093746,-0.012926,-0.128341
28.279,0.014371,-23.597791,545.583773,-70.021049,7.056388,0.110588,-0.012934,-0.128342
28.28,0.192086,-23.507992,545.411778,-70.058662,7.042121,0.122428,-0.012912,-0.128451
28.281,0.280834,-23.595445,545.580998,-70.153158,7.069738,0.117667,-0.012958,-0.128584
28.282,0.191746,-23.684702,545.582882,-70.214329,7.019088,0.122405,-0.012865,-0.128696
28.283,0.280583,-23.595368,545.410777,-70.251878,7.046579,0.151144,-0.01292,-0.128805
28.284,0.457113,-23.683301,545.583008,-70.281004,7.032197,0.163145,-0.012889,-0.128818
28.285,0.545475,-23.77347,545.75793,-70.30971,7.059105,0.16817,-0.012934,-0.128829
28.286,0.634286,-23.773064,545.584872,-70.342824,7.086448,0.151359,-0.012989,-0.128931
28.287,0.811686,-23.683947,545.415333,-70.380572,7.071997,0.196843,-0.012966,-0.12904
28.288,0.811546,-23.77162,545.070332,-70.376719,7.072033,0.208761,-0.012975,-0.129115
28.289,0.811984,-23.860967,545.07139,-70.437989,7.071758,0.196839,-0.012974,-0.129227
28.29,0.900041,-23.771896,544.89973,-70.409968,7.099192,0.225594,-0.013028,-0.129216
28.291,1.077074,-23.861319,544.730742,-70.438983,7.084261,0.213623,-0.013005,-0.12931
28.292,0.988565,-24.03747,544.729291,-70.430626,7.080179,0.254455,-0.012998,-0.129295
28.293,1.077089,-24.037245,544.215295,-70.464026,7.061181,0.271095,-0.012975,-0.129478
28.294,1.254059,-24.037439,544.216723,-70.46448,7.069632,0.271134,-0.01299,-0.129479
28.295,1.166343,-24.124912,544.212729,-70.525751,7.111749,0.266387,-0.013068,-0.129592
28.296,1.342663,-24.302551,544.043203,-70.485098,7.096879,0.266447,-0.013045,-0.129558
28.297,1.342287,-24.302432,543.871728,-70.452388,7.073772,0.266359,-0.013006,-0.129539
28.298,1.430949,-24.392534,543.530844,-70.448568,7.12355,0.27134,-0.013106,-0.129613
28.299,1.43064,-24.480368,543.358386,-70.41176,7.10056,0.283266,-0.013068,-0.129586
28.3,1.519879,-24.480639,543.016623,-70.412144,7.104594,0.300057,-0.013084,-0.129668
28.301,1.519228,-24.658084,542.845669,-70.371036,7.081273,0.300077,-0.013045,-0.129634
28.302,1.51906,-24.746259,542.844062,-70.367033,7.127467,0.312188,-0.01313,-0.129627
28.303,1.519191,-24.746354,542.500801,-70.301552,7.127311,0.312153,-0.013138,-0.129588
28.304,1.519254,-24.835582,542.330384,-70.330113,7.103929,0.300142,-0.013099,-0.129681
28.305,1.519452,-24.923631,541.986141,-70.260534,7.10389,0.312122,-0.013107,-0.129635
28.306,1.430957,-25.011368,541.982591,-70.256235,7.145951,0.307391,-0.013185,-0.129628
28.307,1.519988,-25.011357,541.296809,-70.256864,7.149904,0.324084,-0.013209,-0.129794
28.308,1.519778,-25.101063,540.955051,-70.187085,7.149416,0.312144,-0.013216,-0.129747
28.309,1.519946,-25.100902,540.782507,-70.22004,7.172441,0.312135,-0.013263,-0.129849
28.31,1.431817,-25.188512,540.436321,-70.150166,7.16827,0.307273,-0.013264,-0.129803
28.311,1.343003,-25.101119,540.093933,-70.08872,7.209754,0.312122,-0.013349,-0.129771
28.312,1.343172,-25.100957,539.921389,-70.121675,7.23278,0.312113,-0.013396,-0.129874
28.313,1.343679,-25.101172,539.749603,-70.088904,7.255731,0.312167,-0.013443,-0.129854
28.314,1.344629,-24.923661,539.404752,-70.097486,7.301922,0.312103,-0.013537,-0.129953
28.315,1.43341,-25.013744,539.577351,-70.060426,7.375015,0.283642,-0.013668,-0.129843
28.316,1.257289,-24.924154,539.402632,-70.0315,7.389847,0.295562,-0.0137,-0.129832
28.317,1.346944,-24.835627,538.886851,-70.068802,7.416974,0.266685,-0.013764,-0.130025
28.318,1.347322,-24.65866,538.886464,-70.011569,7.463189,0.266734,-0.013849,-0.129919
28.319,1.347622,-24.658593,538.370659,-69.979043,7.486058,0.266691,-0.013905,-0.129983
28.32,1.436366,-24.570234,538.198584,-70.016256,7.513283,0.237865,-0.01396,-0.130094
28.321,1.437279,-24.39298,537.683016,-69.926403,7.536292,0.237775,-0.014016,-0.130051
28.322,1.349052,-24.304426,537.509513,-69.963162,7.555067,0.20891,-0.014056,-0.130162
28.323,1.43782,-24.217125,537.340652,-69.934785,7.582033,0.213791,-0.01411,-0.13015
28.324,1.438876,-24.128638,536.651587,-69.873452,7.62792,0.168142,-0.014214,-0.130203
28.325,1.439985,-24.216519,535.963637,-69.803962,7.627783,0.18007,-0.014232,-0.13024
28.326,1.439846,-24.127105,535.446774,-69.710166,7.650927,0.191948,-0.014289,-0.130191
28.327,1.440079,-24.039085,534.931952,-69.681739,7.673679,0.17989,-0.014345,-0.130263
28.328,1.440132,-24.216081,534.073272,-69.640966,7.650177,0.179762,-0.014324,-0.130396
28.329,1.352102,-24.305564,533.557786,-69.538121,7.668507,0.151033,-0.014372,-0.130329
28.33,1.352261,-24.305157,532.87113,-69.47279,7.622193,0.150805,-0.014304,-0.130374
28.331,1.441629,-24.483523,532.014217,-69.366621,7.694884,0.167819,-0.014464,-0.130385
28.332,1.442023,-24.570909,531.154034,-69.330146,7.671714,0.179597,-0.014443,-0.130527
28.333,1.441923,-24.748364,530.637496,-69.157793,7.694422,0.146097,-0.0145,-0.13033
28.334,1.353239,-24.838153,530.123708,-69.120809,7.712642,0.15095,-0.014549,-0.130386
28.335,1.177205,-25.015289,529.26329,-69.07952,7.726748,0.150925,-0.014599,-0.13052
28.336,1.08927,-25.192223,528.403426,-68.972727,7.699038,0.134017,-0.01457,-0.13053
28.337,1.00116,-25.37018,527.71687,-68.898873,7.740327,0.150938,-0.014668,-0.13056
28.338,1.001186,-25.547679,527.201585,-68.85795,7.762983,0.151004,-0.014725,-0.13061
28.339,0.913357,-25.635223,526.339594,-68.75555,7.781681,0.146098,-0.014785,-0.13063
28.34,0.736751,-25.812904,525.823639,-68.648447,7.795811,0.146186,-0.014826,-0.130554
28.341,0.736945,-25.99024,525.135811,-68.640479,7.841492,0.146243,-0.014932,-0.13071
28.342,0.649319,-26.07934,524.448405,-68.570494,7.836772,0.117409,-0.014943,-0.130748
28.343,0.649475,-26.256934,523.589859,-68.46409,7.859271,0.117439,-0.01501,-0.130759
28.344,0.561446,-26.346416,523.074373,-68.361245,7.877601,0.08871,-0.01506,-0.130691
28.345,0.384672,-26.612272,522.556811,-68.250138,7.937924,0.100909,-0.015191,-0.130608
28.346,0.208611,-26.78991,522.039788,-68.2087,7.998187,0.101077,-0.015321,-0.130658
28.347,0.209171,-26.967121,521.009322,-68.135156,7.997637,0.101003,-0.01535,-0.130775
28.348,0.032189,-27.144682,520.321893,-67.995343,7.988659,0.101002,-0.015353,-0.130679
28.349,0.032687,-27.232665,519.461844,-67.893239,8.011491,0.112938,-0.015423,-0.130699
28.35,0.031996,-27.499654,518.776588,-67.815307,8.010707,0.10101,-0.015442,-0.130722
28.351,-0.055229,-27.766372,517.745373,-67.737108,8.051749,0.07233,-0.015552,-0.130831
28.352,-0.232587,-27.943814,516.886468,-67.564585,8.019665,0.072241,-0.015515,-0.130715
28.353,-0.231895,-28.12112,515.512742,-67.425561,8.018958,0.072131,-0.015555,-0.130793
28.354,-0.408536,-28.20907,514.823808,-67.290047,8.010313,0.084036,-0.015559,-0.130705
28.355,-0.408315,-28.298805,513.622985,-67.122262,8.032538,0.072017,-0.015639,-0.130684
28.356,-0.40813,-28.475897,512.421045,-67.016009,8.00888,0.071854,-0.015629,-0.130783
28.357,-0.408862,-28.651637,511.218132,-66.778721,7.939483,0.095547,-0.015531,-0.130627
28.358,-0.408468,-28.651923,510.188349,-66.58228,7.939014,0.095442,-0.015561,-0.130505
28.359,-0.584615,-28.829131,508.469933,-66.377321,7.9297,0.095258,-0.015595,-0.130543
28.36,-0.584936,-28.828921,507.267917,-66.213896,7.906199,0.095002,-0.015586,-0.13053
28.361,-0.6733,-29.006609,505.552513,-65.943568,7.854886,0.11158,-0.015537,-0.130439
28.362,-0.673622,-29.006399,504.350497,-65.780142,7.831385,0.111324,-0.015528,-0.130425
28.363,-0.761359,-29.005584,502.802832,-65.616511,7.803652,0.094176,-0.01552,-0.130501
28.364,-0.850167,-29.095199,500.916936,-65.317572,7.729114,0.09865,-0.01543,-0.130396
28.365,-1.027393,-29.272736,499.71477,-65.079569,7.696873,0.098526,-0.015403,-0.130233
28.366,-1.115624,-29.360532,497.653844,-64.813785,7.645811,0.126912,-0.015364,-0.130239
28.367,-1.204582,-29.447718,496.277427,-64.613256,7.595187,0.12174,-0.015304,-0.130196
28.368,-1.292227,-29.624341,494.387646,-64.375652,7.521008,0.104569,-0.015213,-0.130213
28.369,-1.469728,-29.713644,492.842444,-64.141993,7.488569,0.092333,-0.015195,-0.130147
28.37,-1.558603,-29.715305,490.957531,-63.847152,7.413912,0.084793,-0.015101,-0.130046
28.371,-1.647394,-29.892317,489.410832,-63.609554,7.385908,0.06777,-0.015091,-0.129972
28.372,-1.646798,-29.979091,487.690195,-63.409274,7.339503,0.045745,-0.01505,-0.13002
28.373,-1.823216,-29.978777,485.972328,-63.147048,7.284271,0.045372,-0.014989,-0.12994
28.374,-1.911855,-30.06823,483.913888,-62.881063,7.232758,0.049838,-0.014946,-0.129943
28.375,-1.999657,-30.068173,482.538901,-62.618847,7.228,0.032855,-0.014979,-0.12977
28.376,-2.087916,-30.156185,480.305326,-62.451312,7.153696,0.003511,-0.014894,-0.130024
28.377,-2.175926,-30.155847,478.58632,-62.189341,7.148857,-0.013568,-0.014937,-0.129944
