Frame number,13130
First frame,1
Point frequency,120
Analog frequency,120

Time,M024,,,M025,,,M026,,,M027,,,M028,,,M029,,,M030,,
98.8917,264.506,2345.75,1100.45,266.164,2392.24,972.685,315.323,2609.78,532.47,458.72,2264.41,380.233,455.517,2196.91,352.789,536.571,2307.68,259.653,530.588,2343.45,179.635
98.9,264.053,2346.35,1100.23,265.938,2392.99,973.044,315.575,2612.7,534.302,458.215,2265.47,385.644,454.91,2197.91,358.651,553.682,2291.01,251.604,530.817,2341.74,184.565
98.9083,263.628,2346.8,1099.96,265.422,2393.48,973.487,315.669,2614.95,536.452,457.752,2266.49,390.971,454.156,2198.43,364.604,556.197,2299.41,269.785,534.072,2339.1,190.489
98.9167,263.362,2347.46,1099.65,265.045,2393.63,973.825,315.344,2617.58,538.143,457.211,2267.34,396.261,453.484,2199.45,370.263,552.23,2299.23,275.086,532.004,2334.28,196.79
98.925,262.942,2347.91,1099.31,264.842,2394.24,974.059,314.937,2620.24,540.018,456.495,2268.63,401.141,452.71,2200.09,375.965,549.756,2299.46,279.413,540.398,2333.7,194.62
98.9333,262.557,2348.27,1098.97,264.864,2394.54,974.048,314.847,2622.65,541.754,456.014,2269.88,406.051,452.062,2201.23,381.479,548.642,2298.79,284.222,538.04,2341.18,207.744
98.9417,262.353,2348.82,1098.61,264.686,2394.87,974.143,314.594,2624.9,543.497,455.078,2270.64,410.727,451.206,2202.07,386.92,548.491,2299.01,289.057,529.955,2339.22,206.803
98.95,261.974,2349.06,1098.26,264.617,2395.52,974.183,314.734,2627.43,545.097,454.412,2271.93,415.385,450.239,2202.74,392.255,548.214,2298.78,293.998,533.272,2334.61,212.067
98.9583,261.767,2349.59,1097.94,264.453,2395.77,974.222,314.392,2629.43,546.822,453.427,2272.9,420.102,449.323,2203.24,397.496,547.886,2298.52,298.791,534.57,2333.33,216.646
98.9667,261.616,2350.11,1097.64,264.455,2396.41,974.246,314.427,2631.83,548.293,453.257,2274.5,424.595,448.592,2204.27,402.413,547.218,2297.67,303.473,534.566,2332.27,220.898
98.975,261.325,2350.52,1097.36,264.397,2396.89,974.32,314.405,2633.84,549.827,453.159,2275.64,429.126,447.599,2204.71,407.247,546.907,2297.77,307.628,534.583,2331.99,224.503
98.9833,261.168,2351.21,1097.09,264.078,2397.14,974.319,314.076,2635.37,551.445,452.072,2276.19,433.184,446.929,2205.74,411.676,546.287,2297.08,311.775,534.34,2330.73,228.218
98.9917,260.811,2351.75,1096.83,263.979,2397.85,974.494,314.066,2637.42,552.75,451.587,2277.38,437.094,445.937,2206.24,416.245,546.082,2297.27,315.408,534.331,2330.25,231.441
99,260.594,2352.08,1096.48,263.698,2398.32,974.625,313.751,2639.04,553.987,450.955,2278.17,440.861,445.259,2207.12,420.262,545.55,2296.66,319.206,534.019,2329.02,234.866
99.0083,260.455,2352.67,1096.31,263.24,2398.58,974.826,313.764,2640.58,555.511,450.329,2278.76,444.516,444.467,2207.68,424.191,545.174,2296.87,322.547,534.03,2328.87,237.814
99.0167,260.096,2353.1,1096.11,263.1,2399.28,974.948,314.237,2642.59,556.568,449.916,2279.87,447.86,443.722,2208.36,427.918,544.676,2296.86,325.664,533.81,2328.27,240.85
99.025,259.895,2353.76,1095.98,262.611,2399.51,975.192,313.608,2643.6,557.983,449.15,2280.27,450.99,442.941,2208.83,431.53,543.791,2295.73,329.344,533.614,2327.62,243.771
99.0333,259.636,2354.34,1095.83,262.393,2400.25,975.392,313.671,2645.28,559.039,448.641,2281.22,453.877,442.134,2209.68,434.616,544.448,2295.58,331.961,533.292,2326.51,246.735
99.0417,259.403,2354.8,1095.61,262.13,2400.83,975.511,313.794,2646.65,559.963,447.943,2281.83,456.537,441.51,2210.09,437.866,543.902,2296.51,335.178,533.313,2326.49,249.115
99.05,259.228,2355.48,1095.44,261.558,2401.15,975.603,313.501,2647.32,561.181,447.253,2282.26,459.049,441.066,2210.94,440.643,543.094,2295.79,337.863,533.238,2325.87,251.67
99.0583,258.968,2356.11,1095.23,261.306,2401.95,975.657,313.707,2649.11,561.714,446.872,2283.32,461.361,440.07,2211.2,443.212,542.897,2296.02,340.148,531.166,2323.97,254.895
99.0667,258.717,2356.72,1094.96,260.824,2402.52,975.7,313.693,2650.34,562.496,445.935,2283.52,463.198,439.434,2211.97,445.342,542.404,2295.61,342.48,515.563,2335.16,257.507
99.075,258.661,2357.62,1094.69,260.518,2402.93,975.66,313.547,2651.01,563.341,445.655,2284.32,465.47,438.734,2212.59,447.323,542.295,2296.01,344.378,517.005,2320.3,243.298
99.0833,258.421,2358.35,1094.34,260.245,2403.77,975.691,313.616,2652.18,563.904,445.81,2285.81,467.12,438.038,2213.08,448.988,542.193,2296.17,346.06,542.768,2333.01,266.641
99.0917,258.216,2359.19,1094.02,259.836,2404.19,975.814,313.529,2652.75,564.707,444.836,2285.61,468.732,437.369,2213.36,450.445,542.039,2296.38,347.557,526.33,2329.8,255.468
99.1,258.002,2359.93,1093.65,259.659,2405.02,975.901,313.693,2653.77,565.119,443.648,2286.18,470.191,436.959,2214.23,451.599,541.704,2296.32,348.908,526.515,2329.53,257.975
99.1083,257.653,2360.52,1093.28,259.233,2405.52,975.977,313.865,2654.52,565.514,443.936,2287,471.08,436.593,2214.36,452.494,541.7,2297.04,349.674,526.937,2330.33,258.602
99.1167,257.61,2361.4,1092.95,258.734,2405.71,976.014,313.572,2654.86,565.984,444.358,2287.59,472.084,436.271,2215.05,453.108,541.399,2296.96,350.409,526.663,2330.3,259.386
99.125,257.411,2362.09,1092.71,258.601,2406.34,976.053,313.628,2655.64,566.158,443.366,2288.15,472.258,436.054,2215.5,453.497,541.421,2297.72,350.545,526.69,2330.78,259.551
99.1333,257.236,2362.71,1092.49,258.342,2406.71,976.101,313.667,2656.19,566.285,443.01,2288.69,472.428,436.275,2216.27,453.505,541.065,2297.82,350.679,526.316,2330.95,259.59
99.1417,257.299,2363.44,1092.2,258.047,2406.93,976.002,313.134,2656.29,566.32,442.597,2288.8,472.255,435.956,2216.84,453.488,541.116,2298.92,350.185,526.187,2331.59,259.157
99.15,257.178,2363.88,1091.98,258.122,2407.65,975.921,313.524,2657.15,566.345,442.593,2289.65,471.867,435.919,2217.36,453.224,540.969,2299.57,349.707,525.873,2332.33,258.661
99.1583,257.1,2364.52,1091.74,257.864,2407.8,975.832,313.901,2657.72,566.15,442.47,2290.08,471.272,435.879,2217.66,452.738,540.757,2300.53,348.893,525.59,2333.29,257.991
99.1667,257.013,2365.08,1091.42,257.754,2408.34,975.607,313.403,2657.93,566.206,442.55,2290.94,470.387,436.045,2218.43,451.839,540.021,2300.1,348.63,525.226,2333.68,257.474
99.175,256.965,2365.59,1091.13,257.544,2408.72,975.348,313.257,2658.16,566.118,442.631,2291.42,469.318,436.008,2218.7,450.929,540.807,2301.5,347.117,524.982,2335.12,256.363
99.1833,256.851,2366.28,1090.78,257.46,2408.87,975.023,313.052,2658.02,565.998,442.631,2291.65,468.056,436.186,2219.39,449.643,540.167,2302.26,346.12,524.523,2336.04,255.418
99.1917,256.889,2366.84,1090.44,257.499,2409.52,974.792,313.266,2658.3,565.774,442.921,2292.47,466.644,436.227,2219.61,448.435,540.251,2303.62,344.769,524.193,2337.67,254.086
99.2,256.698,2367.26,1090.03,257.312,2409.87,974.659,313.185,2658.57,565.341,442.989,2292.96,465.07,436.432,2220.24,446.851,539.799,2304.22,343.377,524.006,2338.85,252.759
99.2083,256.627,2367.88,1089.6,256.992,2409.92,974.467,312.373,2658.47,565.19,442.577,2292.52,463.1,436.396,2220.53,445.109,539.663,2305.4,341.594,523.121,2340.07,251.622
99.2167,256.471,2368.35,1089.24,256.949,2410.4,974.265,312.926,2658.65,564.605,443.407,2293.93,461.977,436.73,2221.12,443.499,539.532,2306.1,339.867,523.057,2340.65,249.562
99.225,256.449,2368.97,1088.91,256.687,2410.48,974.139,312.694,2658.32,564.206,444.043,2294.8,460.274,436.819,2221.39,441.716,539.454,2306.76,338.073,523.336,2341.32,248.235
99.2333,256.336,2369.47,1088.57,256.771,2410.93,974.084,312.628,2658.38,563.609,443.771,2294.7,458.67,437.026,2221.98,439.664,539.385,2307.12,336.296,522.578,2342.25,246.444
99.2417,256.089,2369.72,1088.23,256.628,2411.25,973.993,312.538,2658.25,563.008,442.902,2294.67,456.996,437.157,2222.22,437.839,539.571,2308.39,334.078,522.536,2343.48,244.423
99.25,256.062,2370.23,1087.9,256.418,2411.29,973.862,312.16,2657.89,562.423,443.953,2294.8,454.869,437.453,2222.61,435.522,539.418,2308.84,332.104,522.138,2344.41,242.548
99.2583,256.033,2370.68,1087.51,256.485,2411.74,973.713,312.056,2657.95,561.569,445.57,2295.66,453.326,437.552,2222.57,433.531,539.417,2309.94,329.839,522.142,2345.71,240.567
99.2667,255.942,2371.02,1087.19,256.453,2411.96,973.551,312.096,2657.74,560.815,444.798,2295.75,450.972,437.917,2223.2,431.214,539.192,2310.38,327.837,521.627,2346.25,238.865
99.275,256.006,2371.64,1086.87,256.252,2411.94,973.374,311.402,2657.04,560.163,444.639,2295.56,448.941,438.107,2223.52,428.959,539.284,2311.55,325.518,521.397,2347.8,236.7
99.2833,256.052,2372.09,1086.53,256.432,2412.4,973.193,311.186,2656.91,559.301,444.947,2296.03,446.933,438.305,2223.81,426.809,539.29,2312.37,323.345,521.092,2348.91,234.761
99.2917,256.09,2372.74,1086.24,256.4,2412.45,972.968,310.966,2656.55,558.711,445.067,2295.89,444.904,438.218,2223.83,424.781,539.202,2313.17,321.275,520.784,2349.85,232.916
99.3,256.069,2373.21,1085.94,256.605,2412.93,972.735,311.264,2656.71,557.873,445.388,2296.46,442.803,438.511,2224.32,422.599,538.882,2313.45,319.406,520.293,2350.34,231.243
99.3083,255.978,2373.65,1085.55,256.697,2413.07,972.439,310.749,2656.39,557.343,445.585,2296.88,440.821,438.461,2224.29,420.665,538.75,2314.16,317.517,520.144,2351.7,229.237
99.3167,255.897,2374.21,1085.14,256.513,2412.96,972.123,310.321,2655.86,556.755,445.666,2296.95,438.854,438.629,2224.82,418.479,538.787,2314.46,315.534,519.718,2351.98,227.589
99.325,256.151,2374.91,1084.79,256.73,2413.27,971.796,310.455,2655.9,556.03,445.992,2297.62,436.877,438.726,2224.97,416.538,539.127,2315.49,313.583,519.708,2353.01,225.577
99.3333,256.132,2375.4,1084.4,256.837,2413.52,971.46,310.482,2655.61,555.475,446.219,2298.06,434.883,439.001,2225.65,414.224,538.847,2315.43,311.594,519.518,2353.28,223.729
99.3417,256.27,2376.04,1083.96,256.731,2413.61,971.164,310.349,2655.35,554.721,446.461,2298.12,432.954,439.171,2226.01,412.013,538.966,2316.52,309.234,519.97,2354.68,221.286
99.35,256.352,2376.51,1083.54,256.939,2414.14,970.908,310.499,2655.46,554.055,446.177,2297.76,430.292,439.347,2226.31,409.803,538.936,2317.32,306.87,518.977,2355.59,219.742
99.3583,256.479,2377.02,1083.04,256.794,2414.24,970.707,310.605,2654.96,553.345,447.226,2298.82,428.792,439.602,2226.52,407.737,538.945,2318.07,304.547,519.011,2355.4,216.478
99.3667,256.688,2377.48,1082.54,256.915,2414.69,970.379,310.853,2654.88,552.589,448.612,2300.63,426.53,440.147,2227.29,405.346,538.865,2318.27,302.365,519.878,2355.81,215.388
99.375,256.926,2377.86,1082.02,257.095,2414.98,970.076,310.825,2654.68,551.8,448.406,2300.19,424.688,440.509,2227.52,403.172,539.13,2319.61,299.82,518.869,2358.17,212.642
99.3833,257.098,2378.15,1081.52,257.04,2415.09,969.803,310.567,2654.16,551.139,447.198,2299.62,422.873,441.009,2228.26,400.613,538.963,2320.24,297.501,518.152,2359.01,210.508
99.3917,257.512,2378.65,1081.13,257.281,2415.59,969.46,310.728,2654.15,550.289,448.799,2300.39,420.341,441.441,2228.45,398.287,539.186,2321.73,294.784,518.024,2360.59,208.02
99.4,257.697,2378.86,1080.7,257.593,2416.04,969.248,310.794,2653.9,549.476,450.724,2301.15,418.395,441.986,2229.08,395.697,539.187,2322.44,292.339,517.823,2361.25,205.863
99.4083,257.975,2379.24,1080.33,257.66,2416.17,969.019,310.759,2653.42,548.743,450.106,2301.3,415.452,442.611,2229.85,392.997,539.534,2323.81,289.577,517.914,2363,203.106
99.4167,258.193,2379.54,1079.99,257.835,2416.51,968.837,311.052,2653.36,547.839,450.746,2302.27,412.719,443.297,2230.64,390.211,539.789,2324.84,286.608,517.928,2364.41,200.317
99.425,258.526,2380.06,1079.71,257.903,2416.66,968.616,310.897,2652.65,547.011,451.62,2302.9,410.086,444.159,2231.24,387.23,540.111,2325.97,283.433,517.799,2365.54,197.35
99.4333,258.916,2380.53,1079.39,258.486,2417.36,968.355,311.363,2652.51,546.093,452.761,2304.05,407.211,445.247,2232.47,383.812,540.237,2326.99,280.158,517.611,2366.57,194.207
99.4417,259.214,2380.74,1079.17,258.563,2417.68,968.203,311.897,2652.19,544.989,453.822,2305,404.203,446.26,2233.24,380.204,540.88,2328.9,276.409,517.696,2368.96,190.366
99.45,259.664,2381.2,1078.93,258.72,2417.76,968.077,311.744,2651.1,544.288,454.851,2305.9,401.186,447.645,2234.63,376.096,541.643,2331.2,272.038,517.507,2370.84,186.716
99.4583,260.067,2381.6,1078.63,258.823,2418.33,967.994,312.228,2650.91,542.904,456.06,2307.65,397.755,448.823,2235.48,371.731,541.708,2333.76,267.862,517.635,2374.18,182.555
99.4667,260.383,2382,1078.42,259.344,2418.52,967.46,312.554,2650.45,541.762,457.15,2309.11,394.168,450.334,2237.07,366.908,542.168,2335.49,263.246,517.352,2376.78,178.731
99.475,260.955,2382.65,1078.19,259.535,2418.64,967.125,313.117,2648.85,541.382,458.385,2310.4,390.323,452.149,2238.63,361.778,542.93,2338.75,258.364,518.797,2379.81,175.235
99.4833,261.27,2383.03,1078.03,260.07,2419.24,966.873,313.109,2648.81,539.75,459.789,2312,386.025,453.261,2240.13,356.406,544.065,2341.96,253.766,0,0,0
99.4917,261.819,2383.59,1077.85,260.452,2419.56,966.562,312.071,2648.17,538.579,460.217,2311.8,380.858,454.649,2241.61,350.988,544.985,2345.24,249.136,0,0,0
99.5,262.303,2383.96,1077.6,260.96,2420.2,966.285,313.741,2647.27,537.33,462.338,2314.2,376.559,455.894,2243.35,344.828,545.508,2347.91,244.384,0,0,0
99.5083,262.776,2384.25,1077.37,261.412,2420.59,965.977,314.344,2646.49,536.112,464.663,2316.8,371.212,457.188,2245.1,338.673,546.739,2351.77,239.197,0,0,0
99.5167,263.648,2384.87,1077.16,261.883,2420.71,965.685,314.435,2645.23,535.042,464.995,2316.98,365.768,458.577,2247.22,332.143,547.506,2354.68,234.053,0,0,0
99.525,263.974,2385.06,1076.91,262.356,2421.09,965.359,315.035,2644.4,533.743,464.777,2318.25,359.942,460.098,2248.9,325.45,548.685,2358.84,228.403,521.462,2404.35,150.826
99.5333,264.726,2385.52,1076.88,262.973,2421.42,965.104,315.571,2643.26,532.395,467.004,2319.96,353.251,461.672,2251.58,318.397,549.42,2362.21,222.626,522.475,2411.61,142.194
99.5417,265.717,2386.22,1076.66,263.625,2421.71,964.88,315.967,2641.74,531.084,469.363,2321.29,347.161,463.37,2253.76,311.411,550.639,2367.14,216.358,523.475,2417.6,136.411
99.55,266.105,2386.19,1076.63,264.393,2422.31,964.652,317.014,2640.73,529.56,469.052,2322.93,339.511,465.056,2256.68,303.664,551.569,2371.43,209.701,523.891,2422.63,130.776
99.5583,266.836,2386.62,1076.55,264.979,2422.44,964.447,317.59,2639.01,528.195,469.839,2324.76,332.24,466.385,2259.27,296.107,552.273,2375.98,202.951,524.124,2428.13,125.035
99.5667,267.691,2386.97,1076.41,265.73,2422.86,964.202,318.439,2637.58,526.597,470.956,2327.25,324.753,468.535,2262.4,287.747,552.828,2380.22,196.183,523.952,2433.64,119.549
99.575,268.408,2387.23,1076.42,266.549,2423.17,963.951,319.238,2635.95,525.088,472.2,2329.66,316.974,470.165,2265.3,279.587,553.712,2385.88,189.16,523.932,2440.49,113.802
99.5833,269.417,2387.77,1076.33,267.105,2423.26,963.733,320.258,2634.14,523.533,473.085,2331.49,309.046,471.949,2268.81,271.096,553.794,2389.73,182.902,523.46,2446.44,108.257
99.5917,270.301,2388.13,1076.28,268.104,2423.92,963.566,321.037,2632.55,521.977,474.03,2333.98,300.932,473.36,2272.02,262.651,555.348,2397.34,175.09,523.335,2453.62,102.374
99.6,271.077,2388.32,1076.23,268.973,2424.36,963.327,322.126,2630.78,520.375,475.199,2336.48,293.005,474.534,2275.65,253.731,553.039,2401.17,169.778,522.545,2459.5,96.8268
99.6083,272.002,2388.69,1076.16,269.703,2424.39,963.091,322.973,2628.64,518.913,476.68,2339.3,285.316,476.298,2279.43,245.221,554.146,2406.39,161.563,522.4,2467.08,90.9852
99.6167,272.876,2388.95,1076.11,270.822,2424.85,962.873,324.182,2626.93,517.224,478.15,2342.78,277.336,478.153,2283.19,236.43,557.582,2410.58,155.761,521.685,2474.04,85.6946
99.625,273.843,2389.36,1076.1,271.482,2424.94,962.661,325.172,2624.54,515.776,479.251,2345.57,269.641,479.047,2286.91,227.842,555.405,2418.09,147.766,520.669,2481.38,80.4276
99.6333,274.843,2389.71,1076.08,272.588,2425.47,962.471,326.372,2622.6,514.158,480.316,2348.89,261.824,480.734,2291.6,219.142,554.708,2423.74,141.007,517.176,2488.6,76.8061
99.6417,275.843,2389.92,1076.04,273.703,2425.88,962.268,327.834,2620.31,512.519,481.315,2352.1,254.09,481.617,2295.27,210.205,554.921,2430.41,134.197,516.266,2494.59,69.2211
99.65,276.948,2390.3,1075.97,274.669,2426.01,962.081,329.329,2617.66,511.072,482.331,2354.77,246.628,482.974,2300.27,200.958,554.69,2436.22,127.357,517.605,2501.83,66.0861
99.6583,277.977,2390.59,1075.92,275.891,2426.47,961.85,330.757,2615.64,509.24,483.127,2358.92,238.48,483.557,2304.26,192.444,554.701,2443.07,120.295,514.967,2511.38,60.7592
99.6667,278.992,2390.78,1075.88,277.049,2426.7,961.607,332.314,2613.17,507.629,483.645,2362.9,230.643,484.374,2309.02,183.375,553.963,2448.56,113.589,513.634,2519.88,55.2807
99.675,280.411,2391.49,1075.98,278.064,2426.75,961.346,333.65,2610.31,506.204,484.262,2366.09,222.804,484.786,2313.8,174.657,553.618,2455.5,106.877,512.382,2528.69,51.2159
99.6833,281.916,2392.14,1075.85,279.595,2427.3,961.051,335.436,2607.94,504.778,484.434,2370.01,214.687,484.924,2317.74,166.487,552.779,2461.98,100.797,510.48,2536.5,47.8133
99.6917,282.932,2392.36,1076.07,280.993,2427.5,960.717,337.149,2605.31,503.477,484.689,2372.89,207.312,484.663,2322.81,157.931,551.718,2468.33,95.4853,508.764,2544.46,44.7096
99.7,283.75,2392.71,1076.28,282.519,2427.91,960.509,339.131,2603.16,502.092,484.559,2376.66,199.817,483.934,2327.96,149.909,550.436,2474.03,90.6326,506.939,2551.68,41.8695
99.7083,285.481,2392.96,1076.03,283.948,2428.06,960.177,341.093,2600.83,500.826,483.646,2380.03,192.578,483.742,2332.16,142.066,549.744,2480.76,85.6788,505.866,2560.25,39.4399
99.7167,286.888,2393.33,1076.01,285.11,2428.03,959.927,342.837,2598.21,499.763,483.344,2383.22,186.465,483.146,2337.33,134.291,548.301,2485.99,81.2734,504.403,2566.74,36.9813
99.725,288.213,2393.75,1076.09,286.864,2428.56,959.655,344.71,2595.98,498.526,483.126,2386.94,180.446,482.746,2340.76,127.969,547.749,2492.81,77.1236,503.681,2574.67,34.5114
99.7333,289.701,2394.16,1076.16,288.305,2428.88,959.441,346.556,2593.68,497.314,482.992,2389.17,175.315,482.36,2345.73,121.183,548.207,2501.21,71.6571,501.964,2580.24,31.9548
99.7417,291.288,2394.76,1076.26,289.601,2429.16,959.339,348.102,2591.05,496.147,482.707,2391.88,170.433,481.402,2350.14,114.501,0,0,0,500.611,2587.95,29.9041
99.75,292.771,2395.11,1076.3,291.702,2429.87,959.084,349.765,2589.13,494.884,482.525,2395.24,164.952,481.647,2354.75,108.791,0,0,0,498.764,2594.73,27.7434
99.7583,294.389,2395.67,1076.33,293.33,2430.04,958.837,350.882,2586.81,493.614,482.718,2398.82,159.595,481.92,2359.22,102.89,0,0,0,496.583,2601.22,25.5541
99.7667,296.065,2396.23,1076.39,295.105,2430.7,958.518,352.321,2584.87,492.282,482.717,2402.14,154.85,481.787,2364.11,97.3062,0,0,0,493.976,2606.3,23.9241
99.775,297.81,2396.81,1076.45,296.724,2431.23,958.237,353.466,2582.73,491.013,483.121,2404.81,149.814,482.075,2368.65,92.0932,0,0,0,0,0,0
99.7833,299.572,2397.58,1076.55,298.246,2431.64,957.933,354.388,2580.35,489.844,483.081,2408.17,145.59,482.451,2373.55,86.6108,0,0,0,0,0,0
99.7917,301.391,2398.3,1076.65,300.304,2432.65,957.698,355.974,2578.51,488.615,483.492,2412.07,141.145,483.053,2378.58,81.369,0,0,0,0,0,0
99.8,303.293,2399.05,1076.73,302.031,2433.48,957.413,357.141,2576.72,487.241,483.89,2415.58,136.779,483.417,2382.96,76.7971,0,0,0,0,0,0
99.8083,305.151,2399.82,1076.79,303.663,2434.12,957.158,357.971,2574.46,486.096,483.606,2419.18,132.766,483.969,2387.37,72.1618,0,0,0,0,0,0
99.8167,307.243,2400.81,1076.99,305.526,2435.15,956.88,359.493,2572.79,484.851,484.9,2422.97,127.988,484.492,2392.4,67.888,0,0,0,0,0,0
99.825,309.555,2402.2,1077.02,307.305,2436.03,956.672,360.373,2570.53,483.878,486.376,2425.14,124.683,484.997,2396.72,63.8841,0,0,0,0,0,0
99.8333,311.45,2403.03,1077.31,309.359,2437.44,956.344,361.528,2568.92,482.712,486.365,2429.95,120.08,485.771,2401.66,59.9341,0,0,0,0,0,0
99.8417,313.119,2403.93,1077.51,311.207,2438.72,956.114,362.769,2567.42,481.615,486.928,2433.59,116.191,485.391,2405.88,57.0499,0,0,0,0,0,0
99.85,315.534,2405.01,1077.34,312.928,2439.75,955.788,363.539,2565.75,480.595,487.308,2436.39,112.535,486.744,2409.99,53.2061,0,0,0,0,0,0
99.8583,317.781,2406.18,1077.35,314.947,2441.45,955.544,364.61,2564.83,479.495,488.752,2440.35,109.435,488.271,2412.09,51.3985,0,0,0,0,0,0
99.8667,319.911,2407.38,1077.37,316.782,2442.81,955.307,365.539,2563.83,478.426,489.705,2443.96,106.356,487.757,2417.32,47.5141,0,0,0,0,0,0
99.875,322.243,2408.88,1077.37,318.394,2444.14,954.91,366.452,2562.78,477.471,489.753,2446.63,103.997,488.256,2420.63,44.9362,0,0,0,0,0,0
99.8833,324.509,2410.32,1077.37,320.251,2446.19,954.67,367.509,2562.26,476.353,490.301,2449.76,101.921,488.076,2423.51,42.1421,0,0,0,0,0,0
99.8917,326.849,2411.86,1077.29,322.206,2447.56,954.116,368.303,2561.4,475.522,490.576,2451.13,100.039,489.194,2425.92,40.6205,0,0,0,0,0,0
99.9,329.208,2413.33,1077.18,324.512,2449.54,953.792,369.4,2561.26,474.361,491.892,2454.21,97.7196,490.09,2428.62,38.4384,0,0,0,0,0,0
99.9083,331.591,2414.8,1077.04,326.309,2451.4,953.275,370.249,2560.86,473.401,492.36,2454.99,96.8472,490.342,2430.27,36.864,0,0,0,0,0,0
99.9167,334.017,2416.43,1076.91,327.952,2452.93,952.813,370.994,2560.27,472.408,493.154,2455.4,95.5226,490.805,2432.49,34.8704,0,0,0,0,0,0
99.925,336.614,2418.17,1076.81,330.082,2454.91,952.306,371.934,2560.2,471.144,493.873,2457.83,94.3404,491.384,2433.68,33.5654,0,0,0,0,0,0
99.9333,339.182,2419.81,1076.65,332.283,2456.83,951.877,373.017,2560.02,470.128,494.91,2459.34,93.1025,492.315,2436.29,31.4122,0,0,0,0,0,0
99.9417,341.823,2421.63,1076.49,334.405,2458.6,951.604,373.586,2559.51,469.041,496.173,2460.1,92.2627,492.209,2436.36,30.5052,0,0,0,0,0,0
99.95,344.394,2423.23,1076.25,336.676,2460.93,951.25,374.082,2559.68,467.58,496.658,2462.18,91.5326,492.351,2436.83,29.2727,0,0,0,0,0,0
99.9583,347.285,2425.24,1076.11,337.908,2462.72,950.686,374.7,2559.41,466.336,498.841,2462.68,90.112,492.145,2436.53,28.1686,0,0,0,0,0,0
99.9667,350.419,2427.38,1075.81,340.919,2464.9,950.405,375.461,2559.75,464.801,501.541,2462.88,89.6555,491.706,2436.51,26.3679,0,0,0,0,0,0
99.975,353.545,2429.04,1075.82,344.466,2467.03,949.494,0,0,0,501.615,2465.06,87.629,491.009,2435.57,24.9395,0,0,0,0,0,0
99.9833,356.431,2430.84,1075.55,345.615,2468.82,949.223,375.516,2559.63,461.848,502.417,2465.19,86.5808,489.833,2435.52,23.4845,0,0,0,0,0,0
99.9917,359.172,2432.68,1075.21,347.613,2471.52,948.861,0,0,0,503.04,2465.73,84.617,489.667,2434.29,21.8353,0,0,0,0,0,0
100,361.864,2434.45,1074.96,350.666,2473.41,948.037,0,0,0,504.613,2465.88,83.3677,490.18,2432.86,20.8268,0,0,0,0,0,0
100.008,365.023,2436.42,1074.69,353.789,2474.89,947.703,0,0,0,506.063,2465.31,81.7869,488.399,2433.89,18.0462,0,0,0,0,0,0
100.017,367.868,2438.37,1074.41,355.612,2477.77,946.824,0,0,0,506.646,2465.23,79.5755,488.191,2433.65,16.3826,0,0,0,0,0,0
100.025,371.023,2440.62,1074.15,358.152,2479.75,946.208,0,0,0,507.63,2464.13,77.2092,487.853,2432.83,14.8214,0,0,0,0,0,0
100.033,374.017,2442.82,1073.85,361.308,2481.85,945.543,0,0,0,508.563,2463.4,73.848,489.397,2433.33,14.2555,0,0,0,0,0,0
100.042,376.76,2444.93,1073.62,363.936,2483.91,945.088,0,0,0,509.686,2463.13,70.2649,490.596,2433.06,14.0625,0,0,0,0,0,0
100.05,379.905,2447.25,1073.41,366.231,2485.74,944.907,0,0,0,509.815,2460.61,67.9972,490.902,2433.68,14.0212,0,0,0,0,0,0
100.058,383.365,2449.65,1073.47,368.896,2487.85,944.779,0,0,0,509.262,2460.24,65.8789,491.187,2433.45,14.2702,0,0,0,0,0,0
100.067,385.24,2451.89,1073.3,371.202,2489.46,944.909,0,0,0,510.557,2458.27,64.5891,491.5,2434.08,14.1149,0,0,0,0,0,0
100.075,387.482,2454.35,1073.58,373.207,2490.76,945.322,0,0,0,511.133,2456.73,64.0928,492.174,2435.01,13.683,0,0,0,0,0,0
100.083,390.58,2456.7,1073.44,375.827,2492.54,945.882,0,0,0,512.445,2456.12,64.5939,492.149,2434.42,14.1272,0,0,0,0,0,0
100.092,394.141,2458.59,1073.4,377.861,2493.99,946.725,0,0,0,513.664,2455.19,66.7519,492.456,2434.04,14.2981,0,0,0,0,0,0
100.1,396.051,2460.93,1074.02,379.317,2495.72,946.884,0,0,0,515.536,2454.99,69.3062,492.635,2434.5,14.1032,0,0,0,0,0,0
100.108,398.013,2462.88,1074.27,383.107,2497.57,947.919,0,0,0,517.629,2454.87,71.8903,492.89,2434.24,14.2179,0,0,0,0,0,0
100.117,401.29,2464.39,1075.03,387.146,2499.22,947.974,0,0,0,519.514,2454.47,74.4861,493.155,2434.76,13.9456,0,0,0,0,0,0
100.125,403.74,2466.03,1075.54,388.198,2500.96,948.774,0,0,0,521.864,2454.89,76.3785,492.813,2434.77,14.3831,0,0,0,0,0,0
100.133,406.442,2467.38,1075.95,388.948,2503.54,949.536,0,0,0,522.84,2455.35,77.2296,493.59,2435.01,13.8545,0,0,0,0,0,0
100.142,409.199,2469.07,1076.44,392.04,2504.63,949.367,0,0,0,525.686,2454.46,79.0752,494.709,2433.75,14.7548,0,0,0,0,0,0
100.15,411.937,2470.6,1076.88,395.894,2506.14,950.011,0,0,0,527.89,2454.95,78.9251,494.82,2433.6,14.787,0,0,0,0,0,0
