TIME,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy,M000X,M000Y,M000Z,M001X,M001Y,M001Z,M002X,M002Y,M002Z,M003X,M003Y,M003Z,M004X,M004Y,M004Z,M005X,M005Y,M005Z,M006X,M006Y,M006Z
4.41667,-0.13353317,0.01906533,-0.15295033,0.02535053,0.03351344,-0.01670906,0,0,-316.162,-1296.89,-141.19,-348.388,-1205.21,-131.395,-278.145,-1059.75,-82.2844,-303.212,-1102.19,-53.717,-316.123,-1404.92,233.628,0,0,0,-303.212,-1306.38,683.588
4.425,-0.075476,0.018334,-0.149707,0.025113,-0.009984,-0.002359,0,0,-315.829,-1296.78,-140.978,-349.025,-1205.85,-131.59,-279.799,-1060,-81.4737,-304.364,-1102.71,-52.9447,-315.403,-1406.09,234.311,0,0,0,-303.124,-1311.37,688.707
4.43333,0.01380047,0.0186298,-0.15026901,0.00271202,-0.00565356,-0.01915126,0,0,-315.938,-1297,-141.191,-349.477,-1206.03,-131.601,-280.939,-1060.23,-80.5332,-305.204,-1102.89,-52.0924,-314.949,-1407.17,234.781,0,0,0,-302.351,-1316.19,694.242
4.44167,0.01418467,-0.01067295,-0.26646087,0.00428782,0.05585736,-0.01505941,0,0,-315.598,-1296.75,-140.879,-349.804,-1206.48,-131.895,-281.759,-1060.64,-79.996,-305.937,-1103.46,-51.6527,-314.658,-1408.12,235.165,0,0,0,-301.53,-1321.62,700.177
4.45,-0.074593,0.018,-0.150018,0.025174,0.036074,-0.002217,0,0,-315.786,-1296.88,-141.111,-349.794,-1206.22,-131.775,-281.587,-1060.77,-79.3534,-305.734,-1103.57,-51.1683,-314.651,-1408.86,235.351,0,0,0,-300.294,-1327.31,706.798
4.45833,-0.07440189,-0.01086382,-0.32288639,-0.00642766,0.05913794,0.00173995,0,0,-315.843,-1296.89,-141.112,-349.597,-1206.24,-131.685,-281.106,-1061.23,-79.0616,-305.34,-1103.91,-51.0575,-315.011,-1409.72,235.369,0,0,0,-299.248,-1332.95,714.101
4.46667,-0.10369602,-0.04078464,-0.15131747,0.02801768,0.03478884,0.00027552,0,0,-316.001,-1296.74,-141.062,-349.245,-1205.98,-131.58,-279.657,-1061.31,-78.9205,-304.502,-1103.95,-50.8307,-315.393,-1409.88,235.644,0,0,0,-298.407,-1339.12,722.386
4.475,-0.074424,0.018161,-0.322562,-0.00778,0.059099,-0.002225,0,0,-315.848,-1296.55,-140.862,-348.712,-1205.66,-131.548,-278.016,-1061.32,-78.8491,-303.2,-1103.74,-50.7824,-315.983,-1409.69,236.092,0,0,0,-297.345,-1345.85,731.346
4.48333,-0.04504467,-0.00983411,-0.15217763,0.0263402,0.03783905,0.01223036,0,0,-316.156,-1296.59,-141.049,-348.157,-1205.04,-131.336,-276.453,-1061.24,-78.8242,-301.859,-1103.34,-50.6403,-316.758,-1409.34,236.725,0,0,0,-296.123,-1353.12,740.933
4.49167,-0.0751,0.018214,0.021768,-0.007596,0.013123,-0.00227,0,0,-315.941,-1296.31,-140.775,-347.872,-1205,-131.361,-275.318,-1061.72,-79.0078,-301.207,-1103.39,-50.6785,-317.597,-1408.48,237.678,-306.447,-1254.11,655.057,-294.879,-1360.94,751.269
4.5,-0.075033,-0.069739,0.020785,-0.003497,0.013241,0.009745,0,0,-316.23,-1296.35,-140.97,-347.603,-1204.34,-131.353,-274.503,-1061.5,-78.72,-300.425,-1103.16,-50.5148,-318.559,-1407.65,238.981,-305.84,-1269.26,670.897,-293.807,-1368.55,762.349
4.50833,-0.13370509,-0.06966054,-0.15230214,0.02947065,0.03342222,-0.00148614,0,0,-316.091,-1296.2,-140.788,-347.551,-1204.34,-131.401,-274.153,-1061.9,-78.244,-300.115,-1103.18,-50.1369,-319.329,-1406.62,240.67,-305.365,-1278.26,679.443,-293.164,-1376.59,773.935
4.51667,-0.10356138,-0.04023783,-0.15213818,0.02795168,0.03493734,0.00816912,0,0,-316.301,-1296.34,-141.031,-347.595,-1204.21,-131.297,-273.935,-1062.29,-77.108,-300.275,-1103.26,-49.1245,-320.04,-1405.49,242.886,-304.906,-1286.86,687.939,-292.486,-1384.91,785.787
4.525,-0.0751,0.018214,0.021768,-0.007596,0.013123,-0.00227,0,0,-316.285,-1296.25,-141.026,-347.717,-1204.54,-131.201,-274.111,-1063.06,-75.6552,-300.823,-1104.06,-47.8242,-320.984,-1404.68,245.396,-304.898,-1295.74,696.537,-291.786,-1392.99,798.243
4.53333,-0.01535827,-0.06977303,-0.03771648,0.02922719,0.02391198,-0.00147419,0,0,-316.26,-1296.09,-140.817,-347.974,-1204.88,-130.933,-274.398,-1064.11,-73.5049,-301.18,-1104.85,-46.1528,-321.779,-1404.04,248.564,-304.19,-1304.88,705.604,-291.544,-1401.58,811.002
4.54167,-0.07507789,-0.01081049,0.02144361,-0.00624333,0.01316194,0.00169495,0,0,-315.84,-1296,-140.57,-348.165,-1205.29,-130.576,-274.344,-1065.95,-70.7075,-301.621,-1106.19,-43.8816,-322.758,-1403.62,252.318,-303.325,-1314.2,714.776,-291.536,-1410.29,824.246
4.55,-0.073848,0.107993,-0.323441,-0.011984,0.013356,0.009584,0,0,-315.891,-1296.12,-140.674,-348.421,-1205.69,-129.936,-274.828,-1067.26,-66.7747,-302.086,-1107.89,-40.808,-323.835,-1403.73,256.655,-303.013,-1324.08,724.253,-291.546,-1419.06,837.943
4.55833,0.01371031,0.01838738,-0.03543538,0.00305843,0.02501383,-0.01905451,0,0,-315.612,-1295.9,-140.352,-348.683,-1206.56,-129.275,-274.997,-1069.78,-62.6507,-302.888,-1110.38,-37.3883,-324.805,-1404.09,261.756,-302.526,-1334.26,734.132,-291.827,-1428.06,852.145
4.56667,-0.10345632,0.01984081,-0.20973194,0.03586565,0.02753447,0.01611677,0,0,-315.703,-1295.96,-140.511,-348.772,-1207.26,-128.324,-274.837,-1072.37,-57.6519,-303.183,-1112.93,-33.3291,-325.986,-1404.95,267.335,-301.983,-1344.64,744.319,-292.274,-1436.9,866.62
4.575,-0.074277,0.018682,-0.152475,0.02531,0.036258,-0.035861,0,0,-315.587,-1295.54,-140.11,-348.939,-1208.14,-127.393,-274.571,-1075.84,-52.4852,-303.611,-1116.13,-28.8571,-327.068,-1406.18,273.496,-301.11,-1355.52,755.286,-292.843,-1446.23,881.421
4.58333,-0.074593,0.018,-0.150018,0.025174,0.036074,-0.002217,0,0,-315.704,-1295.46,-140.178,-348.956,-1208.68,-126.244,-274.003,-1079.4,-46.6894,-303.608,-1119.44,-23.8313,-328.059,-1407.47,280.187,-300.258,-1366.57,766.609,-293.613,-1455.34,896.453
4.59167,-0.0454969,-0.00956665,-0.03733115,-0.01730528,0.02248663,0.01217372,0,0,-315.714,-1295.3,-140.096,-349.009,-1209.64,-125.078,-273.678,-1083.65,-41.0033,-303.862,-1123.5,-18.8321,-328.97,-1409.21,287.205,-299.359,-1376.78,778.235,-294.039,-1464.64,911.731
4.6,0.013166,0.018578,-0.150221,0.024954,-0.005667,-0.019161,0,0,-315.83,-1295.13,-140.01,-348.797,-1210.57,-123.436,-273.117,-1087.95,-34.9607,-303.849,-1127.76,-13.6467,-329.868,-1411.17,294.349,-298.477,-1387.61,790.169,-295.026,-1473.6,926.468
4.60833,-0.07441314,-0.04038237,-0.15149699,0.02785433,0.03630156,0.01372698,0,0,-315.673,-1295.22,-140,-348.481,-1211.51,-121.07,-272.333,-1092.53,-28.6112,-303.496,-1131.9,-8.25369,-330.623,-1413.11,301.763,-298.253,-1398.48,802.06,-295.548,-1482.64,940.816
4.61667,-0.01534739,-0.01079039,-0.09399739,0.01560604,0.0314315,-0.00952688,0,0,-316.537,-1295.56,-140.639,-347.8,-1212.43,-118.249,-271.602,-1096.76,-21.9204,-302.791,-1135.74,-2.68745,-331.348,-1415.52,308.913,-297.966,-1408.95,813.709,-296.305,-1490.69,955.192
4.625,-0.162343,0.020257,-0.326991,-0.007685,0.055416,0.004853,0,0,-316.708,-1296.4,-141.182,-346.932,-1214.24,-115.426,-271.052,-1101.46,-15.8322,-302.232,-1140.32,2.58774,-331.822,-1418.08,315.994,-298.47,-1419.69,824.719,-296.942,-1498.76,968.58
4.63333,-0.074184,0.019657,-0.152504,0.024974,0.036524,0.021704,0,0,-318.574,-1297.1,-142.275,-346.384,-1216.6,-111.635,-270.264,-1105.79,-9.47451,-301.509,-1144.46,7.8758,-332.52,-1421.21,322.699,-298.77,-1430.09,835.459,-297.118,-1507.25,981.247
4.64167,-0.07448886,-0.00901763,0.01732099,-0.00624233,0.01364744,-0.01592298,0,0,-319.88,-1298.43,-141.325,-346.137,-1219.13,-107.145,-269.496,-1110.46,-3.70359,-301.043,-1148.82,13.2185,-332.916,-1424.36,329.126,-299.007,-1440.27,845.567,-297.658,-1515,993.052
4.65,0.014117,-0.06971,-0.151515,0.029114,0.040509,-0.007004,0,0,-321.55,-1301.07,-136.856,-346.17,-1221.68,-101.521,-268.071,-1114.44,2.36809,-300.201,-1152.35,19.1655,-332.805,-1427.88,335.177,-298.792,-1450.36,854.58,-297.992,-1523.32,1003.55
4.65833,-0.074184,0.019657,-0.152504,0.024974,0.036524,0.021704,0,0,-322.516,-1304.75,-131.08,-346.734,-1224.55,-94.5855,-266.587,-1118.21,8.23021,-298.904,-1155.67,25.3983,-332.854,-1432.27,340.765,-298.617,-1459.8,863.125,-298.054,-1530.41,1012.88
4.66667,-0.07429361,0.07864924,0.0198878,0.05522755,0.01347966,0.0025601,0,0,-323.888,-1307.89,-125.472,-347.305,-1227.95,-86.8421,-265.3,-1121.59,14.4303,-297.594,-1158.98,31.9279,-332.501,-1437.05,346.01,-298.513,-1469.39,870.775,-298.131,-1537.86,1021.35
4.675,0.014458,0.019901,-0.153018,0.024815,0.040841,0.004901,0,0,-325.274,-1310.44,-119.799,-348.152,-1231.44,-79.3399,-263.593,-1125.63,20.8707,-296.759,-1162.61,38.4548,-331.788,-1442.37,350.98,-298.461,-1478.76,877.212,-297.811,-1544.61,1028.68
4.68333,-0.07482664,0.01932419,0.02010238,-0.00773,0.0134245,0.0137564,0,0,-326.813,-1313.1,-114.596,-348.728,-1234.31,-72.3514,-262.491,-1129.25,28.0244,-295.835,-1166.64,44.8436,-331.313,-1448.36,355.625,-298.027,-1487.66,882.356,-297.726,-1551.46,1034.89
4.69167,-0.07415549,-0.0090577,-0.15374398,-0.01748831,0.00571705,-0.00487299,0,0,-327.593,-1315.72,-109.228,-348.845,-1237.08,-66.4279,-261.149,-1134.05,33.7941,-295.174,-1170.92,50.8615,-330.768,-1454.65,359.858,-297.724,-1496.71,886.686,-297.57,-1558.17,1040.26
4.7,0.014391,0.107854,-0.152036,0.020716,0.040723,-0.007113,0,0,-328.437,-1319.81,-103.654,-348.863,-1239.99,-60.0734,-259.928,-1137.61,39.9046,-294.24,-1174.96,56.9218,-330.031,-1461.64,363.646,-297.113,-1504.93,890.248,-297.127,-1564.65,1044.54
4.70833,-0.04367142,0.02022096,-0.26867597,0.00294862,0.02260867,0.00481845,0,0,-329.195,-1321.74,-99.3066,-349.148,-1243.32,-54.1103,-260.332,-1141.25,45.2608,-293.626,-1179.39,62.4056,-329.397,-1468.7,366.874,-296.765,-1513.1,893.22,-296.697,-1571.27,1047.95
4.71667,-0.07389111,0.04936382,-0.15463661,0.02375733,0.03666906,-0.01590495,0,0,-329.8,-1325.41,-95.1784,-349.409,-1246.94,-48.4293,-259.918,-1144.89,50.7673,-292.754,-1183.42,67.8148,-328.91,-1476.08,369.561,-296.643,-1521.01,895.438,-296.375,-1577.64,1050.54
4.725,0.014493,-0.069829,0.01996,-0.003596,0.063616,-0.006916,0,0,-330.21,-1328.09,-91.7712,-349.381,-1250.99,-43.602,-258.891,-1149.64,55.4437,-292.275,-1188.14,72.3867,-328.364,-1483.59,371.559,-296.425,-1528.43,897.076,-296.167,-1583.84,1052.42
4.73333,0.01429585,0.04794169,-0.20776192,0.01275253,0.03289406,-0.01512467,0,0,-330.017,-1332.84,-87.3926,-349.385,-1254.79,-39.6679,-258.907,-1153.77,59.5304,-291.771,-1192.81,76.4671,-328.071,-1491.15,373.016,-296.168,-1535.92,898.377,-296.061,-1590.26,1053.66
4.74167,-0.04378395,-0.00935067,-0.26817965,0.00436729,0.02249911,0.00088947,0,0,-330.293,-1336.3,-84.7415,-349.232,-1258.86,-36.11,-258.604,-1158.27,62.7944,-291.437,-1197.61,79.8571,-327.739,-1498.45,373.707,-295.661,-1542.71,899.058,-296.247,-1596.6,1054.43
4.75,-0.074157,0.020159,-0.495899,0.024824,-0.009634,0.02151,0,0,-330.495,-1339.81,-82.89,-349.256,-1262.64,-33.3343,-258.246,-1162.67,66.1123,-291.064,-1202.34,82.7228,-327.612,-1506.17,373.554,-295.889,-1549.98,898.54,-296.238,-1602.59,1054.43
4.75833,-0.0739932,0.07903913,-0.26707601,-0.02144576,0.00582111,0.01353113,0,0,-330.816,-1343.92,-81.4765,-349.28,-1266.92,-31.6441,-258.756,-1167.65,68.0273,-291.284,-1207.58,84.6221,-327.691,-1513.72,372.792,-296.173,-1556.81,897.697,-296.454,-1608.52,1054.09
4.76667,-0.04532795,0.07822367,0.02048874,-0.010509,0.02996919,0.00020922,0,0,-332.365,-1347.33,-82.0827,-349.426,-1271.3,-30.4528,-258.096,-1172.17,69.9317,-290.838,-1212.52,86.1344,-327.6,-1521.34,371.368,-296.57,-1563.39,896.41,-297.122,-1614.13,1052.96
4.775,-0.162853,-0.069516,-0.152943,0.029568,0.032058,-0.007044,0,0,-331.579,-1352.5,-80.432,-349.857,-1276.27,-29.8671,-258.389,-1177.47,70.5943,-291.029,-1217.71,86.6371,-328.176,-1529.33,369.141,-296.941,-1570.15,894.379,-297.623,-1620.2,1051.71
4.78333,-0.01475691,0.10799887,-0.15267686,0.02081335,0.03935911,-0.01267086,0,0,-331.92,-1357.31,-80.4324,-350.331,-1280.87,-29.8216,-258.534,-1182.32,70.7505,-291.04,-1222.96,86.6088,-328.43,-1537.07,366.372,-297.144,-1576.62,891.816,-298.342,-1625.82,1049.75
4.79167,-0.16279152,-0.04073291,0.13481364,0.03925463,0.02447575,-0.01094099,0,0,-332.878,-1362.12,-81.46,-350.997,-1285.99,-30.4914,-259.09,-1188.01,69.7825,-291.825,-1228.71,85.675,-328.896,-1545.17,362.809,-297.525,-1582.52,888.51,-299.062,-1631.27,1047.14
4.8,-0.16268,0.019933,0.018097,0.058224,0.009365,0.00487,0,0,-333.943,-1367.29,-82.8913,-351.827,-1291.14,-31.5915,-259.707,-1193.32,68.4245,-292.486,-1234.25,84.3029,-329.14,-1553.34,358.726,-297.758,-1589.07,884.375,-299.594,-1636.67,1043.97
4.80833,0.01430055,0.07872164,-0.03675558,0.04414852,0.02533452,-0.00314302,0,0,-335.004,-1372.43,-84.8356,-352.691,-1296.48,-33.1616,-260.428,-1198.41,66.7663,-293.077,-1239.97,82.5099,-329.579,-1561.48,353.93,-297.808,-1595.36,879.758,-300.321,-1642.16,1040.08
4.81667,-0.07401141,0.01978933,-0.03978854,0.02509973,0.03661145,0.01063349,0,0,-336.203,-1378.08,-87.5102,-353.954,-1302.03,-35.3105,-261.125,-1203.79,64.7151,-293.74,-1245.63,80.3168,-329.975,-1570.2,348.254,-298.119,-1601.38,874.054,-300.719,-1647.02,1035.25
4.825,0.015238,0.020164,-0.153463,-0.040754,0.040898,0.004885,0,0,-337.801,-1383.26,-90.4174,-355.484,-1308.24,-37.8922,-262.511,-1209.42,61.8256,-294.91,-1252.04,77.2238,-330.62,-1578.83,342.228,-298.781,-1607.42,868.101,-301.216,-1652.29,1029.68
4.83333,-0.01518659,-0.00978874,0.01994147,0.03755189,0.01630558,0.00650555,0,0,-339.38,-1389.21,-93.8926,-356.638,-1313.85,-41.0318,-263.283,-1215.64,58.6112,-295.632,-1257.95,73.9909,-331.547,-1587.81,335.247,-298.004,-1613.53,860.988,-301.624,-1656.99,1023.39
4.84167,-0.04531578,0.19613411,0.19269904,0.01686233,0.00708325,2.48E-05,0,0,-341.055,-1394.73,-97.8339,-357.922,-1319.98,-44.5636,-264.816,-1221.8,54.7458,-296.699,-1264.47,69.9824,-332.455,-1597.2,327.936,-297.815,-1619.34,853.428,-302.124,-1661.74,1016.35
4.85,0.014117,-0.06971,-0.151515,0.029114,0.040509,-0.007004,0,0,-342.995,-1400.42,-102.332,-359.663,-1325.95,-48.5299,-265.595,-1228.2,50.7416,-297.814,-1271.02,65.9218,-333.578,-1606.31,320.063,-297.489,-1625.26,845.255,-302.485,-1666.06,1008.57
4.85833,-0.0442831,-0.06964598,-0.15198624,0.02926382,0.03772017,-0.0070172,0,0,-345.081,-1406.67,-107.099,-361.604,-1332.23,-53.065,-267.146,-1234.97,46.419,-299.324,-1278.03,61.2444,-334.975,-1616.3,311.463,-297.429,-1630.8,836.447,-303.014,-1670.05,999.888
4.86667,-0.04512762,-0.09893757,-0.09490826,0.0197789,0.04528086,0.00824733,0,0,-347.169,-1413.78,-111.07,-363.381,-1338.8,-57.8434,-268.013,-1242.03,41.8594,-300.351,-1285.02,56.2809,-335.916,-1625.49,302.796,-297.564,-1636.33,827.049,-303.408,-1674,990.724
4.875,-0.163153,-0.069582,0.362862,-0.002957,0.009189,-0.007,0,0,-349.931,-1420.91,-115.187,-365.246,-1345.6,-62.322,-269.416,-1249.27,37.226,-301.381,-1292.57,51.6127,-336.567,-1634.18,294.816,-298.529,-1642.22,816.41,-303.357,-1677.66,980.817
4.88333,-0.10427921,0.02010193,-0.09728605,0.01430475,0.027605,0.00485738,0,0,-352.724,-1430.11,-118.107,-366.847,-1354.13,-65.4401,-270.059,-1257.38,32.629,-302.136,-1300.67,47.2502,-337.097,-1642.74,287.753,-298.811,-1647.43,805.47,-303.504,-1680.84,970.538
4.89167,-0.04523181,0.01967052,0.36313138,-0.0076038,0.01507861,0.01620234,0,0,-355.773,-1440.69,-120.32,-369.243,-1364.58,-67.5475,-271.29,-1267,27.7587,-303.185,-1309.91,42.7794,-337.292,-1650.99,281.748,-298.559,-1651.99,795.467,-303.765,-1684.01,960.184
4.9,0.014327,0.019996,0.190243,-0.040665,0.040997,0.004936,0,0,-358.576,-1453.17,-121.551,-371.53,-1376.08,-69.096,-272.083,-1276.81,22.8416,-303.463,-1319.45,38.6535,-337.451,-1660.08,276.308,-298.983,-1655.8,785.37,-304.32,-1686.63,949.926
4.90833,-0.04492196,0.13722721,-0.03637654,0.04151506,0.00730767,0.00804734,0,0,-362.485,-1463.53,-124.469,-373.935,-1388.62,-70.5385,-272.203,-1287.1,17.8505,-303.602,-1329.92,34.3478,-337.582,-1669.85,271.478,-299.068,-1658.76,776.251,-304.007,-1689.18,939.743
4.91667,-0.16243143,0.04921443,-0.09676501,0.03485513,-0.00611744,0.0008357,0,0,-364.827,-1475.12,-126.178,-375.836,-1400.2,-72.1664,-271.952,-1297.64,13.3286,-303.428,-1340.35,30.0115,-337.94,-1680.33,267.071,-300.461,-1662.06,767.15,-302.86,-1692.85,929.6
4.925,0.014666,0.01962,0.191001,0.02506,0.040922,0.004998,0,0,-367.584,-1485.48,-129.184,-377.195,-1411.31,-74.8984,-271.781,-1308.7,8.41796,-303.777,-1351.48,25.6615,-338.651,-1691.26,263.104,-302.597,-1664.98,758.876,-301.418,-1697.17,920.501
4.93333,0.01406353,0.0496873,0.01827168,-0.00937467,0.01799956,0.00877665,0,0,-369.89,-1496.59,-132.05,-378.113,-1422.46,-78.2645,-270.708,-1320.39,3.80152,-303.475,-1362.9,21.3736,-339.604,-1702,259.878,0,0,0,-300.048,-1702.89,912.895
4.94167,0.04343791,0.01959446,0.02016686,0.05767265,0.01917889,0.01046786,0,0,-370.877,-1510.42,-133.337,-378.076,-1433,-81.5428,-269.154,-1332.43,-0.428319,-302.698,-1374.4,17.294,-340.202,-1712.5,257.75,-305.255,-1671.7,748.122,-300.065,-1708.54,907.991
4.95,0.103713,0.020246,0.018566,-0.007959,0.02219,-0.011909,0,0,-372.317,-1522.05,-136.453,-377.271,-1444.28,-84.2754,-266.47,-1345.07,-4.47613,-301.029,-1386.07,13.7144,-341.907,-1722.51,256.217,-306.241,-1675.31,746.58,-301.421,-1712.76,906.746
4.95833,-0.07363889,-0.00896682,0.18873361,0.02670767,0.03682794,-0.00787838,0,0,-374.187,-1532.68,-138.734,-376.769,-1457.51,-87.1142,-264.718,-1357.84,-9.01806,-299.538,-1398.34,10.1088,-343.156,-1732.16,255.612,-307.42,-1680.55,745.696,-303.04,-1715.42,907.821
4.96667,-0.01501697,0.04930106,0.07588868,0.04558937,0.00892612,0.01436582,0,0,-373.786,-1547.95,-140.212,-375.766,-1471.66,-88.9484,-262.845,-1370.44,-12.8621,-297.534,-1411.27,6.48957,-344.426,-1741.74,255.765,-307.957,-1686.43,746.112,-305.377,-1718.46,909.548
4.975,-0.073154,0.019843,0.017272,0.058125,0.05974,-0.01179,0,0,-372.454,-1565.71,-140.58,-374.328,-1486.92,-91.1137,-259.667,-1385.71,-17.8205,-295.606,-1424.84,2.71749,-345.847,-1750.98,256.291,-308.884,-1692.17,746.982,-307.372,-1722.56,911.451
4.98333,-0.10317663,0.02020502,-0.09785186,0.03603762,0.02768481,-0.0063927,0,0,-371.526,-1583.85,-139.53,-372.538,-1501.85,-93.3586,-256.46,-1400.6,-22.1251,-293.129,-1438.52,-0.754654,-346.695,-1760.33,257.512,-310.006,-1697.73,747.733,-308.936,-1727.51,913.749
4.99167,-0.10422446,0.01992244,-0.03837095,0.04719903,0.01975208,0.00488023,0,0,-372.239,-1597.42,-141.562,-371.2,-1516.97,-95.9966,-253.656,-1416.26,-26.6171,-290.877,-1453.13,-4.37003,-348.111,-1769.74,259.37,-311.049,-1702.86,748.888,-309.959,-1732.69,916.314
5,0.014904,0.109828,0.189363,-0.044869,-0.004747,0.016746,0,0,-371.072,-1616.53,-140.24,-369.847,-1532.47,-97.6698,-250.024,-1432.54,-30.5843,-288.074,-1467.72,-7.94023,-349.707,-1779.28,261.535,-311.81,-1708.51,751.022,-310.595,-1738.75,918.98
5.00833,-0.04522945,0.02017651,0.13332081,0.03601108,-0.00033128,-0.00640965,0,0,-371.397,-1631.61,-141.673,-367.903,-1548.78,-99.4224,-247.128,-1447.91,-34.7215,-285.812,-1483.02,-11.1551,-350.979,-1788.07,264.651,-312.03,-1714.3,754.029,-310.934,-1745.18,921.682
5.01667,-0.07414887,0.02030141,0.01733286,0.03637542,0.01370675,-0.01195246,0,0,-370.822,-1648.79,-141.708,-366.446,-1564.88,-101.283,-244.079,-1464.29,-38.5068,-283.58,-1498.37,-14.3246,-352.566,-1796.72,268.394,-311.832,-1720.36,757.915,-311.134,-1751.85,924.442
5.025,-0.073258,0.020441,0.017138,-0.007505,0.013739,-0.011948,0,0,-370.237,-1666.69,-141.255,-364.815,-1582.83,-102.641,-241.092,-1482.03,-42.8836,-281.817,-1514.54,-17.7401,-354.167,-1804.79,272.721,-311.775,-1727.28,762.288,-311.235,-1758.57,927.709
5.03333,-0.07392444,0.02028554,-0.09802148,0.03598515,0.02910942,-0.01193736,0,0,-370.533,-1683.93,-141.224,-363.412,-1600.86,-104.164,-238.149,-1500.33,-46.4957,-279.805,-1531.07,-20.6541,-355.687,-1812.33,277.621,-311.832,-1734.49,766.771,-311.462,-1764.67,931.21
5.04167,-0.04428277,0.02038012,-0.32619559,0.01381088,0.03020222,-0.006435,0,0,-369.241,-1703.77,-139.902,-360.9,-1618.33,-106.209,-235.988,-1518.92,-50.7254,-278.121,-1548.48,-23.6378,-357.146,-1819.61,282.824,-312.025,-1741.91,771.549,-312.213,-1770.11,935.247
5.05,-0.074376,0.020554,0.016825,-0.007661,0.013757,-0.011994,0,0,-369.131,-1723.58,-138.97,-358.585,-1636.12,-108.17,-233.76,-1537.07,-54.7172,-275.88,-1566.09,-26.4872,-358.497,-1826.42,288.359,-312.049,-1749.18,776.984,-313.083,-1774.69,939.825
5.05833,-0.04401965,0.04893638,-0.09622566,0.0344873,0.03041498,0.00092615,0,0,-369.147,-1744.42,-137.612,-356.657,-1655.13,-109.999,-231.329,-1557.47,-58.6441,-274.274,-1584,-30.1606,-359.697,-1833,293.984,-311.565,-1756.85,782.639,-314.085,-1779.14,945.297
5.06667,-0.04391999,-0.0090598,-0.15381396,0.02631749,0.03809111,0.00885275,0,0,-367.902,-1767.96,-134.684,-355.703,-1675.45,-111.048,-229.924,-1576.29,-62.8598,-272.933,-1602.08,-33.2129,-360.615,-1839.14,299.65,-314.1,-1762.41,789.168,-315.01,-1783.4,951.269
5.075,0.014835,0.019781,0.018457,-0.007895,0.063948,0.00499,0,0,-366.746,-1791.87,-131.432,-355.307,-1696.45,-112.266,-228.096,-1597.06,-66.6903,-271.574,-1621.03,-36.2244,-361.148,-1844.89,305.258,-315.615,-1769.33,796.045,-316.16,-1787.93,957.863
5.08333,0.01429,0.019739,0.019526,0.05777,0.017815,0.00491,0,0,-366.677,-1814.15,-128.83,-353.855,-1715.82,-112.764,-226.194,-1617.03,-70.0791,-270.068,-1639.51,-38.9693,-361.419,-1850.93,310.837,-317.421,-1775.83,803.055,-317.501,-1792.98,964.951
5.09167,0.0446141,-0.03885711,0.30445344,0.00584058,0.02715306,-0.003803,0,0,-366.048,-1837.7,-125.269,-352.036,-1735.28,-113.987,-225.354,-1638,-73.5598,-269.249,-1658.82,-41.4122,-361.602,-1856.65,316.21,-318.434,-1782.88,810.544,-318.956,-1798.62,972.727
5.1,-0.073933,-0.067519,0.187317,-0.036272,0.036982,0.000109,0,0,-366.793,-1858.96,-122.633,-352.327,-1756.67,-113.655,-225.07,-1657.41,-76.3904,-268.87,-1677.2,-43.3386,-360.952,-1862.45,321.503,-320.701,-1788.61,818.09,-320.57,-1804.18,980.365
5.10833,-0.10398913,0.02014344,-0.03774695,0.04729403,-0.02632392,0.00478423,0,0,0,0,0,-352.423,-1777.54,-113.505,-226.667,-1676.48,-79.1035,-269.36,-1696.29,-45.6612,-360.367,-1868.16,326.797,-321.953,-1796.06,825.431,-322.214,-1810.18,988.211
5.11667,0.0437118,0.13730555,0.07642914,0.04140556,0.02685681,-0.00869164,0,0,0,0,0,-352.681,-1797.97,-113.318,-226.65,-1697.21,-81.8292,-269.901,-1714.48,-47.3457,-359.14,-1873.48,331.752,-313.431,-1797.14,834.213,-324.037,-1816.43,995.963
5.125,-0.074169,0.020273,0.360844,-0.007416,0.013838,-0.011897,0,0,0,0,0,-353.041,-1819.15,-112.837,-227.985,-1717.55,-84.1103,-271.617,-1732.46,-49.2802,-357.553,-1879.16,336.455,-318.416,-1806.1,840.328,-325.857,-1822.49,1003.55
5.13333,-0.07450011,-0.03853718,0.18871039,0.02804033,-0.00918994,-0.00393562,0,0,0,0,0,-355.099,-1839.39,-112.493,-229.97,-1736.97,-86.0913,-273.646,-1750.41,-50.9149,-355.952,-1884.7,340.865,-320.285,-1813.32,847.971,-327.848,-1828.84,1010.94
