Time,,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy,,,,,Time,,,,,,,,,M000,,,M001,,,M002,,,M003,,,M004,,,M005,,,M006,,
0,0,-3.241824,-2.762992,551.471625,-22.953602,-1.334591,-0.18398,0.00242,-0.041622,,,,,s,,,,,,,,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
0.001,0.001,-3.242368,-2.763034,551.472694,-22.887938,-1.380724,-0.18406,0.002504,-0.041503,,,,,,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2.648,2.648,-17.133401,-87.465752,1361.996898,110.410672,30.540381,3.042671,-0.022423,0.081065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.649,2.649,-16.433985,-86.677126,1365.282387,110.865941,30.320323,2.901338,-0.022208,0.081204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.65,2.65,-16.001495,-85.977527,1368.738238,111.359057,30.064341,2.731181,-0.021965,0.081359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.651,2.651,-15.56688,-85.453337,1371.332168,111.827238,29.831422,2.584942,-0.021754,0.081546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.652,2.652,-15.221987,-84.929722,1374.442862,112.328622,29.571259,2.455564,-0.021515,0.081727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.653,2.653,-15.052501,-84.138312,1377.377114,112.71924,29.326275,2.33792,-0.021291,0.081836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.654,2.654,-14.618633,-83.881202,1380.31633,113.134637,29.092966,2.179919,-0.021077,0.081963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.655,2.655,-14.361119,-83.356723,1383.252092,113.537792,28.851753,2.033676,-0.020858,0.08208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.656,2.656,-14.014704,-82.920851,1386.017028,113.977522,28.637742,1.916342,-0.020662,0.082234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.657,2.657,-13.756655,-82.749898,1388.607015,114.397088,28.442527,1.794282,-0.020483,0.082383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.658,2.658,-13.675248,-82.311755,1390.852612,114.804126,28.193067,1.717429,-0.02027,0.082542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.659,2.659,-13.416868,-81.965313,1393.446577,115.14979,27.997489,1.604968,-0.020092,0.082637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.66,2.66,-13.334537,-81.704386,1395.689926,115.565423,27.794056,1.494722,-0.019914,0.082802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.661,2.661,-13.163541,-81.355561,1397.76428,115.943802,27.571589,1.3892,-0.019725,0.082949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.662,2.662,-13.080365,-80.827813,1399.49095,116.182539,27.345254,1.266551,-0.019539,0.083018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.663,2.663,-12.996552,-80.477748,1401.390477,116.527984,27.188003,1.201884,-0.019401,0.083152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.664,2.664,-12.912948,-80.304488,1403.117847,116.783242,27.007563,1.13716,-0.019248,0.083231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.665,2.665,-12.917774,-79.953106,1404.671279,117.063106,26.800097,1.055396,-0.019079,0.083338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.666,2.666,-13.098188,-79.423421,1405.879159,117.400233,26.630561,1.031155,-0.018942,0.083507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.667,2.667,-13.277504,-78.802802,1407.081877,117.601902,26.461674,0.985097,-0.018806,0.083579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.668,2.668,-13.280803,-78.184077,1408.289578,117.868981,26.254655,0.915079,-0.018643,0.083697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.669,2.669,-13.19612,-77.744689,1409.157141,118.078454,26.097157,0.838074,-0.01852,0.083794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.67,2.67,-13.020894,-77.481345,1409.505559,118.197687,25.96693,0.710656,-0.018423,0.083858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.671,2.671,-12.403467,-77.663101,1409.687079,118.369717,25.880112,0.554881,-0.018359,0.083969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.672,2.672,-11.872331,-77.750022,1408.999147,118.56995,25.721214,0.408032,-0.018255,0.084152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.673,2.673,-11.607129,-77.750523,1408.487672,118.733717,25.572169,0.333309,-0.018156,0.084299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.674,2.674,-11.695995,-77.749266,1408.486035,118.865571,25.429878,0.282566,-0.018055,0.084392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.675,2.675,-11.608207,-77.483086,1408.144726,118.984094,25.295869,0.253287,-0.017964,0.084497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.676,2.676,-11.608947,-77.218406,1408.147979,119.103357,25.157358,0.183343,-0.017866,0.084582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.677,2.677,-11.520904,-76.60001,1408.152164,119.205866,25.023142,0.072458,-0.01777,0.084654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.678,2.678,-11.430937,-75.977468,1407.291731,119.27478,24.866596,0.00916,-0.01767,0.084755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.679,2.679,-11.339886,-75.353323,1406.084481,119.343311,24.756477,-0.030172,-0.017607,0.084876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.68,2.68,-11.159045,-74.728544,1404.533635,119.411688,24.6045,-0.086454,-0.017518,0.085019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.681,2.681,-11.06858,-74.193071,1403.156904,119.451692,24.378865,-0.138035,-0.017374,0.085131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.682,2.682,-10.623867,-73.748153,1401.783598,119.495052,24.261933,-0.201204,-0.017308,0.085245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.683,2.683,-10.26884,-73.303551,1401.097774,119.47318,24.140939,-0.247484,-0.01723,0.085271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.684,2.684,-9.912936,-72.769051,1399.895265,119.47963,23.997071,-0.281999,-0.017142,0.085349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.685,2.685,-9.645021,-71.96869,1398.348015,119.539358,23.849009,-0.345514,-0.017055,0.085486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.686,2.686,-9.552511,-71.254761,1396.623531,119.505347,23.669806,-0.430819,-0.016948,0.085567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.687,2.687,-9.281857,-70.539721,1394.384196,119.437501,23.522246,-0.45858,-0.016869,0.085656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.688,2.688,-8.834937,-70.091751,1392.317778,119.414894,23.405825,-0.531637,-0.016811,0.085767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.689,2.689,-8.389685,-69.910784,1390.426238,119.437876,23.219774,-0.616625,-0.0167,0.0859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.69,2.69,-7.944203,-69.730457,1388.536086,119.395059,23.079672,-0.667888,-0.016622,0.085986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.691,2.691,-7.498449,-69.284139,1386.989762,119.339559,22.986088,-0.673518,-0.016573,0.086042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.692,2.692,-7.229959,-68.659046,1385.439343,119.276191,22.838394,-0.713082,-0.016485,0.086093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.693,2.693,-6.959608,-68.122073,1383.543924,119.216893,22.736777,-0.74054,-0.016434,0.086168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.694,2.694,-6.600888,-67.49662,1381.304955,119.153092,22.639279,-0.796913,-0.01639,0.086261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.695,2.695,-6.331556,-66.961406,1379.239923,119.126609,22.560181,-0.848284,-0.016357,0.086371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.696,2.696,-6.239181,-66.336955,1378.031159,119.063906,22.496251,-0.887552,-0.016325,0.086401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.697,2.697,-6.237154,-65.979594,1376.99727,119.112152,22.450717,-0.86413,-0.016304,0.086501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.698,2.698,-6.146087,-65.534455,1375.96586,119.090435,22.409255,-0.835896,-0.016286,0.08655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.699,2.699,-5.967833,-65.177295,1375.104561,119.105361,22.395296,-0.812391,-0.016286,0.086615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7,2.7,-5.965473,-65.086685,1373.899706,119.067779,22.372299,-0.80079,-0.016284,0.086664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.701,2.701,-5.784785,-65.082613,1372.176456,118.935304,22.33498,-0.810996,-0.016277,0.086676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.702,2.702,-5.693288,-65.168402,1370.627249,118.905441,22.362328,-0.758479,-0.016315,0.086753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.703,2.703,-5.867157,-65.342691,1369.247515,118.782286,22.353867,-0.734818,-0.016326,0.08675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.704,2.704,-6.128881,-65.427026,1367.521073,118.720608,22.341448,-0.716128,-0.016337,0.086814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.705,2.705,-6.303295,-65.68937,1365.968257,118.634167,22.356073,-0.680445,-0.016366,0.08685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.706,2.706,-6.389617,-65.864361,1364.59091,118.576287,22.351688,-0.639926,-0.01638,0.086895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.707,2.707,-6.386995,-66.038127,1363.040995,118.419757,22.282569,-0.616472,-0.016348,0.086879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.708,2.708,-6.472837,-66.479347,1361.662771,118.30914,22.277879,-0.62141,-0.016361,0.086886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.709,2.709,-6.556758,-66.740609,1359.078634,118.222211,22.250467,-0.602825,-0.016372,0.086987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.71,2.71,-6.730432,-66.914235,1357.182961,118.065952,22.218874,-0.579366,-0.016371,0.086993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.711,2.711,-6.814378,-66.997999,1355.114108,117.9381,22.168806,-0.560846,-0.016359,0.087032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.712,2.712,-6.899618,-67.261086,1352.876163,117.851461,22.141042,-0.56613,-0.016366,0.087112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.713,2.713,-6.897401,-67.435235,1351.498168,117.727791,22.094974,-0.542571,-0.016349,0.087109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.714,2.714,-6.805226,-67.60859,1349.604033,117.571013,22.030073,-0.535971,-0.016323,0.087115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.715,2.715,-6.801378,-67.781506,1347.707955,117.414531,21.96104,-0.546213,-0.016295,0.087122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.716,2.716,-6.885807,-68.042553,1345.295604,117.294832,21.910676,-0.527681,-0.016287,0.087189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.717,2.717,-6.792379,-68.126129,1343.05626,117.133666,21.846009,-0.509227,-0.016266,0.087214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.718,2.718,-6.700844,-68.478501,1340.991334,117.083961,21.803522,-0.560012,-0.016259,0.087311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.719,2.719,-6.696828,-68.651255,1338.922712,116.894524,21.757515,-0.570262,-0.01625,0.087305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.72,2.72,-6.693501,-68.646572,1336.856962,116.696587,21.619403,-0.547216,-0.016172,0.087292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.721,2.721,-6.689721,-68.731535,1334.961867,116.536006,21.550251,-0.569472,-0.016143,0.087295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.722,2.722,-6.862502,-68.814646,1333.062857,116.375678,21.473099,-0.567848,-0.016108,0.087299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.723,2.723,-6.946213,-68.986202,1330.820478,116.218971,21.446175,-0.537322,-0.016115,0.087329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.724,2.724,-6.942508,-69.336778,1328.58166,116.136366,21.376771,-0.547489,-0.01609,0.087414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.725,2.725,-7.026669,-69.598622,1326.171216,115.885667,21.280014,-0.553052,-0.016046,0.087384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.726,2.726,-7.111672,-69.771501,1323.931633,115.729099,21.206581,-0.546589,-0.016018,0.087413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.727,2.727,-7.284706,-69.944523,1321.864664,115.540075,21.105863,-0.523331,-0.015967,0.087407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.728,2.728,-7.369941,-70.205422,1320.139904,115.35508,21.009679,-0.504809,-0.015915,0.087381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.729,2.729,-7.454097,-70.465992,1317.898893,115.137041,20.936422,-0.486347,-0.015886,0.087364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.73,2.73,-7.626326,-70.816248,1315.316195,114.923371,20.858416,-0.463039,-0.015858,0.087373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.731,2.731,-7.710676,-71.165908,1313.246775,114.742722,20.761985,-0.490118,-0.01581,0.087373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.732,2.732,-7.705932,-71.426372,1310.663243,114.458574,20.692837,-0.454928,-0.015788,0.087329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.733,2.733,-7.879211,-71.865169,1308.425095,114.380481,20.56884,-0.419572,-0.01572,0.087418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.734,2.734,-7.963131,-72.125517,1306.184709,114.162538,20.449507,-0.401207,-0.015656,0.087402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.735,2.735,-7.95961,-72.56397,1303.774687,113.985311,20.357062,-0.365882,-0.015614,0.087427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.736,2.736,-8.133975,-73.003672,1301.537509,113.775968,20.232765,-0.354571,-0.015545,0.087417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.737,2.737,-8.129948,-73.619426,1299.127563,113.54157,20.140162,-0.319154,-0.015503,0.087398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.738,2.738,-8.302064,-74.145231,1296.885529,113.402143,20.016525,-0.305445,-0.015434,0.087442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.739,2.739,-8.563959,-74.848869,1294.302211,113.205167,19.888166,-0.241339,-0.015366,0.087464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74,2.74,-8.736798,-75.464113,1292.234721,112.905838,19.741193,-0.206022,-0.015277,0.087373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.741,2.741,-8.821099,-76.079429,1289.822832,112.671735,19.644458,-0.187447,-0.01523,0.087354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.742,2.742,-9.082667,-76.517531,1287.753458,112.495503,19.53951,-0.168907,-0.015173,0.087358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.743,2.743,-9.166987,-77.222123,1285.344431,112.199563,19.488656,-0.070949,-0.015162,0.087291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.744,2.744,-9.516868,-77.835713,1282.757666,111.998583,19.356496,-0.011779,-0.01509,0.087311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.745,2.745,-9.778454,-78.451517,1280.346806,111.764799,19.251125,0.040401,-0.015036,0.087293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.746,2.746,-10.216837,-78.977678,1278.105557,111.560125,19.114611,0.104456,-0.014955,0.087286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.747,2.747,-10.389337,-79.681311,1275.864674,111.29757,19.036783,0.151936,-0.014921,0.087233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.748,2.748,-10.828169,-80.208686,1273.109349,111.059896,18.922762,0.191965,-0.014863,0.087235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.749,2.749,-11.089519,-80.912283,1270.524962,110.797256,18.840536,0.256151,-0.014829,0.087206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75,2.75,-11.350414,-81.527524,1268.283119,110.530898,18.758457,0.274776,-0.01479,0.08715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.751,2.751,-11.52272,-82.320481,1265.528559,110.305262,18.657091,0.310211,-0.014743,0.087161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.752,2.752,-11.783431,-83.111486,1262.598725,109.980907,18.574958,0.386299,-0.014712,0.087107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.753,2.753,-12.132709,-84.169349,1259.840447,109.636833,18.511253,0.433836,-0.014693,0.087024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.754,2.754,-12.481763,-85.404745,1256.396792,109.432212,18.400945,0.481317,-0.014646,0.0871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.755,2.755,-12.830478,-86.727617,1253.123495,109.133351,18.267862,0.540742,-0.014578,0.087089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.756,2.756,-13.091037,-88.22839,1249.50695,108.776588,18.230825,0.617197,-0.01459,0.087056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.757,2.757,-13.439689,-89.994302,1246.232642,108.432956,18.143564,0.688935,-0.014559,0.087009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.758,2.758,-13.787064,-91.759222,1241.926146,108.023176,18.056099,0.760412,-0.014539,0.08698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.759,2.759,-14.134887,-93.791155,1237.44913,107.593138,17.991114,0.820083,-0.014539,0.086948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.76,2.76,-14.746951,-95.73334,1233.139472,107.192566,17.936908,0.874929,-0.014546,0.086927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.761,2.761,-15.27134,-97.764696,1228.489108,106.730123,17.840422,0.934457,-0.014522,0.086879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.762,2.762,-15.882844,-99.882766,1223.662933,106.238844,17.80927,1.046855,-0.014554,0.08682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.763,2.763,-16.495563,-102.091684,1218.838736,105.817769,17.777464,1.089799,-0.014586,0.086819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.764,2.764,-17.195393,-104.297741,1213.66627,105.331069,17.695874,1.139612,-0.014581,0.086788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.765,2.765,-17.894016,-106.326426,1207.806947,104.769838,17.660266,1.222892,-0.014622,0.086744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.766,2.766,-18.503929,-108.44282,1201.946126,104.212547,17.629094,1.301385,-0.014667,0.086703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.767,2.767,-19.202145,-110.64826,1195.742229,103.725424,17.547224,1.350998,-0.014675,0.086746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.768,2.768,-19.987297,-112.675112,1189.190336,103.098721,17.507544,1.383628,-0.014722,0.086697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.769,2.769,-20.50668,-114.790167,1182.468911,102.442507,17.457516,1.445049,-0.014764,0.086634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.77,2.77,-21.114703,-116.816806,1175.231791,101.880679,17.379974,1.47749,-0.014789,0.08669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.771,2.771,-21.720797,-118.840818,1167.474731,101.154313,17.32594,1.533714,-0.014841,0.086644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.772,2.772,-22.32639,-121.040613,1159.373068,100.50172,17.22591,1.613835,-0.014858,0.086686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.773,2.773,-22.665362,-123.153349,1150.587619,99.778711,17.137957,1.641094,-0.014895,0.08672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.774,2.774,-23.17954,-125.262151,1141.622779,98.957233,17.065536,1.71613,-0.014948,0.086681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.775,2.775,-23.782267,-127.371264,1131.628432,98.201429,16.896061,1.749982,-0.014931,0.086779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.776,2.776,-24.029528,-129.478522,1121.288923,97.313039,16.790046,1.8078,-0.014974,0.086787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.777,2.777,-24.453217,-131.67553,1110.949178,96.429463,16.721307,1.853815,-0.015051,0.086799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.778,2.778,-24.874903,-133.514119,1099.572328,95.528543,16.607293,1.889547,-0.015103,0.086878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.779,2.779,-25.295786,-135.44123,1087.508054,94.500293,16.492898,1.913146,-0.015166,0.086896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.78,2.78,-25.626238,-137.278031,1074.582875,93.500117,16.359848,1.931658,-0.015224,0.087011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.781,2.781,-25.954929,-138.93528,1061.138439,92.458299,16.250388,1.973922,-0.015314,0.087131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.782,2.782,-26.193793,-140.59164,1047.521123,91.317893,16.122252,1.999262,-0.015391,0.087175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.783,2.783,-26.520385,-141.980716,1032.870449,90.099076,15.943817,1.995234,-0.015436,0.087232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.784,2.784,-26.579436,-143.280017,1017.53115,88.875073,15.82436,1.986342,-0.015552,0.087344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.785,2.785,-26.636208,-144.13484,1001.501165,87.564409,15.705274,1.931409,-0.015682,0.087433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.786,2.786,-26.337102,-144.809478,984.781473,86.244135,15.557682,1.866477,-0.015798,0.087577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.787,2.787,-26.036004,-145.039819,967.030157,84.836913,15.364119,1.788956,-0.015888,0.087729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.788,2.788,-25.554634,-144.026904,948.754866,83.337922,15.249611,1.585895,-0.016073,0.087839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.789,2.789,-24.715852,-140.798225,930.474303,81.931448,15.15382,1.129749,-0.016286,0.088053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.79,2.79,-23.963466,-136.681254,911.841678,80.417843,15.100936,0.564991,-0.016561,0.088193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.791,2.791,-23.476073,-133.183773,892.010117,78.834624,14.965327,0.153728,-0.016777,0.088379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.792,2.792,-23.476073,-133.183773,892.010117,78.834624,14.965327,0.153728,-0.016777,0.088379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.793,2.793,-23.476073,-133.183773,892.010117,78.834624,14.965327,0.153728,-0.016777,0.088379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.794,2.794,-23.068894,-128.511769,824.263088,73.500746,13.907394,0.200302,-0.016873,0.089171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.795,2.795,-23.107551,-129.78613,798.241803,71.615054,13.37461,0.288077,-0.016755,0.089716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.796,2.796,-22.258148,-131.854195,770.679099,69.534138,12.722607,0.469201,-0.016508,0.090225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.797,2.797,-20.431677,-132.412088,742.084541,67.313068,12.16509,0.644589,-0.016393,0.090708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.798,2.798,-18.780863,-132.348585,713.489957,64.997118,11.599786,0.898788,-0.016258,0.091097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.799,2.799,-17.740071,-127.753166,683.330409,62.499976,10.987543,1.29364,-0.016079,0.091464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8,2.8,-18.023155,-119.159862,654.358962,60.243003,10.24853,1.978773,-0.015662,0.092064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.801,2.801,-19.648253,-119.270069,626.256988,58.042161,9.457789,2.306716,-0.015102,0.092681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
