Time,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy,,act time
1.052,-4.683762,-4.828511,550.174346,-21.312091,4.975148,-0.132677,-0.009043,-0.038737,,
1.053,-4.683762,-4.828511,550.174346,-21.312091,4.975148,-0.132677,-0.009043,-0.038737,,
1.054,-4.684166,-4.828893,550.346266,-21.279232,4.998198,-0.132572,-0.009082,-0.038665,,
1.055,-4.684507,-4.918504,550.34777,-21.274933,4.997866,-0.144478,-0.009081,-0.038657,,
1.056,-4.684166,-4.828893,550.346266,-21.279232,4.998198,-0.132572,-0.009082,-0.038665,,
1.057,-4.772897,-4.828838,550.516244,-21.246077,5.017115,-0.149309,-0.009113,-0.038593,,
1.058,-4.772698,-4.916887,550.172,-21.176498,5.017077,-0.13733,-0.009119,-0.038491,,
1.059,-4.684628,-4.917187,550.51595,-21.110843,5.021419,-0.154019,-0.009121,-0.038347,,
1.06,-4.861838,-4.918488,550.344464,-21.143143,5.035544,-0.177987,-0.00915,-0.038418,,
1.061,-4.861462,-4.918608,550.515939,-21.175853,5.058651,-0.177899,-0.009189,-0.038465,,
