Time,,Gxp,Gyp,,Hxp,Hyp,,Kxp,Kyp,,Axp,Ayp,,Bxp,Byp,,Mxp,Myp,,Txp,Typ
36.7583,135.161,-101.259,1111.67,143.795,-77.9242,943.097,114.823,-54.4549,438.374,117.866,-138.999,31.4457,85.3349,-179.34,-11.8415,150.305,-29.5149,-22.2604,106.039,61.5733,-22.3725
36.7667,135.928,-101.586,1111.47,144.663,-78.1465,942.932,115.127,-54.2262,438.331,117.991,-138.759,31.4584,85.4533,-179.212,-11.7425,150.176,-29.2567,-22.5262,105.88,61.9292,-22.5903
36.775,136.809,-101.909,1111.27,145.521,-78.2611,942.827,115.127,-54.2195,438.226,118.125,-138.522,31.3268,85.4916,-179.067,-11.677,150.484,-28.7563,-22.8781,105.861,62.2761,-22.8115
36.7833,137.716,-102.262,1111.09,146.313,-78.3355,942.76,115.186,-54.2939,438.168,118.272,-138.351,31.2808,85.5612,-179.105,-11.6125,149.989,-28.7784,-23.6859,105.614,62.5858,-22.7933
36.7917,138.656,-102.581,1110.81,146.982,-78.372,942.717,115.612,-54.3407,438.262,118.354,-138.224,31.2363,85.6934,-178.918,-11.5858,150.122,-28.482,-24.199,105.453,62.7861,-22.9431
36.8,139.657,-102.932,1110.56,147.602,-78.364,942.738,115.751,-54.6122,438.213,118.516,-138.152,31.133,85.7547,-178.813,-11.4981,150.064,-28.1853,-24.6401,105.588,63.1916,-22.9854
36.8083,140.603,-103.355,1110.3,148.16,-78.2939,942.767,116.09,-54.922,438.278,118.648,-138.059,31.0544,85.8713,-178.731,-11.4544,150.291,-28.2631,-25.1081,105.55,63.6403,-23.0284
36.8167,141.594,-103.795,1110.02,148.702,-78.2249,942.807,116.351,-55.4038,438.244,118.801,-138.093,30.9314,85.9982,-178.775,-11.5024,150.672,-27.6982,-24.9506,105.254,63.7025,-23.1718
36.825,142.71,-104.195,1109.74,149.122,-78.1234,942.924,116.628,-56.0303,438.251,118.943,-138.169,30.8473,86.0748,-178.734,-11.4781,150.927,-27.6078,-24.9988,104.856,63.589,-23.1017
36.8333,143.738,-104.67,1109.44,149.476,-77.9319,943.018,117.162,-56.6394,438.317,119.065,-138.22,30.7788,86.1956,-178.778,-11.5499,151.236,-27.2148,-25.1956,105.238,63.9576,-23.2573
36.8417,144.686,-105.089,1109.14,149.856,-77.8016,943.049,117.614,-57.4402,438.261,119.24,-138.371,30.625,86.294,-178.76,-11.5456,151.239,-27.0205,-25.3314,105.396,63.9197,-23.3683
36.85,145.757,-105.44,1108.83,150.129,-77.72,943.085,118.054,-58.2312,438.247,119.452,-138.485,30.5143,86.4216,-178.841,-11.6273,151.588,-27.0798,-25.4306,105.386,63.9682,-23.4474
36.8583,146.618,-105.836,1108.52,150.337,-77.6141,943.193,118.831,-58.9352,438.364,119.686,-138.581,30.4435,86.5831,-178.88,-11.6683,151.63,-26.8548,-25.7627,105.473,63.9783,-23.4517
36.8667,147.541,-106.136,1108.19,150.52,-77.5452,943.305,119.377,-59.8516,438.324,119.854,-138.723,30.293,86.6604,-178.905,-11.7691,151.934,-27.0302,-25.6653,105.496,64.0335,-23.4552
36.875,148.317,-106.465,1107.82,150.715,-77.4611,943.384,120.106,-60.6795,438.436,120.109,-138.879,30.2303,86.7793,-179.003,-11.8399,152.169,-27.0362,-25.7284,105.552,64.0676,-23.4777
36.8833,149.068,-106.735,1107.42,150.864,-77.4284,943.41,120.677,-61.4806,438.452,120.318,-138.982,30.098,87.0536,-179.075,-11.912,152.253,-26.9412,-25.7711,105.56,64.1977,-23.4175
36.8917,149.772,-106.942,1106.99,151.042,-77.4304,943.402,121.246,-62.2321,438.482,120.497,-139.066,29.9751,87.1586,-178.932,-11.9384,152.442,-26.8367,-25.9196,105.403,64.2939,-23.6781
36.9,150.271,-107.204,1106.53,151.085,-77.4959,943.399,121.96,-62.5826,438.474,120.741,-139.194,29.9149,87.2384,-179.105,-11.9852,152.557,-26.8205,-25.9725,105.643,64.1827,-23.5362
36.9083,150.788,-107.392,1106.06,151.265,-77.5617,943.362,122.419,-63.1722,438.316,120.884,-139.324,29.7787,87.3009,-178.968,-11.9494,152.637,-26.7774,-26.0938,105.674,64.1133,-23.5738
36.9167,151.285,-107.637,1105.45,151.386,-77.6491,943.276,122.771,-63.6246,438.385,120.996,-139.375,29.7265,87.4484,-179.149,-12.0708,153.313,-26.5012,-25.7442,105.688,64.2895,-23.5292
36.925,151.533,-108.049,1104.9,151.422,-77.7419,943.143,123.001,-64.0379,438.413,121.124,-139.425,29.7229,87.48,-179.328,-11.9846,152.689,-26.7388,-26.1829,105.69,64.2238,-23.6702
36.9333,151.96,-108.297,1104.17,151.534,-77.8769,943.045,123.494,-64.3693,438.473,121.106,-139.496,29.6379,87.5206,-179.175,-12.1068,152.823,-26.7652,-26.2839,105.713,64.2819,-23.6745
36.9417,152.168,-108.81,1103.45,151.639,-77.9546,942.805,123.756,-64.5721,438.467,121.18,-139.556,29.6608,87.479,-179.085,-12.0584,152.824,-26.7352,-26.2538,105.871,64.2999,-23.6301
36.95,152.423,-109.202,1102.8,151.728,-78.0045,942.66,123.814,-64.813,438.398,121.217,-139.584,29.5773,87.5765,-179.187,-12.1234,152.823,-27.0366,-26.3852,105.945,64.4844,-23.5097
36.9583,152.619,-109.746,1102.1,151.7,-78.1896,942.423,123.713,-64.9393,438.349,121.243,-139.606,29.514,87.5837,-179.139,-12.1095,152.845,-26.7075,-26.2463,105.835,64.2442,-23.7762
36.9667,152.734,-110.437,1101.49,151.655,-78.3911,942.31,123.904,-64.8563,438.436,121.241,-139.632,29.5824,87.6141,-179.223,-12.1636,152.879,-26.8291,-26.0566,105.506,64.2351,-23.5801
36.975,152.761,-111.238,1100.94,151.622,-78.4588,942.161,123.748,-64.9111,438.389,121.192,-139.623,29.537,87.5892,-179.141,-12.1192,152.905,-26.6999,-26.2746,105.753,64.2997,-23.7469
36.9833,152.929,-112.019,1100.42,151.642,-78.6226,942.071,123.789,-64.6583,438.459,121.176,-139.647,29.5704,87.5807,-179.199,-12.1374,152.692,-26.5803,-26.1877,105.837,64.3701,-23.6933
36.9917,152.928,-112.979,1100,151.555,-78.7191,942.079,123.634,-64.5471,438.479,121.122,-139.629,29.6425,87.5447,-179.164,-12.1042,152.923,-26.7178,-26.3526,105.85,64.3244,-23.817
37,153.047,-113.93,1099.68,151.499,-78.8681,942.099,123.25,-64.4539,438.384,121.078,-139.574,29.602,87.5197,-179.151,-12.0861,152.73,-26.494,-26.5518,105.906,64.4546,-23.8044
37.0083,152.952,-115.038,1099.41,151.422,-78.9669,942.186,123.168,-64.1018,438.496,120.955,-139.551,29.6943,87.4286,-179.071,-12.052,152.946,-26.7219,-26.2789,105.85,64.4827,-23.8209
37.0167,152.837,-116.161,1099.29,151.447,-79.0747,942.284,122.865,-63.8653,438.439,120.844,-139.569,29.6959,87.3682,-179.185,-12.0926,152.954,-26.7413,-26.2061,105.848,64.5679,-23.7021
37.025,152.786,-117.132,1099.25,151.291,-79.1607,942.416,122.56,-63.6432,438.387,120.782,-139.59,29.7338,87.3906,-179.096,-12.0203,152.901,-26.7296,-26.2811,105.854,64.5468,-23.8163
37.0333,152.438,-118.133,1099.25,151.067,-79.2369,942.563,122.49,-63.3888,438.491,120.726,-139.624,29.8619,87.4174,-179.02,-12.0409,152.879,-26.6853,-26.2806,105.821,64.8029,-23.8385
37.0417,152.265,-119.002,1099.37,150.923,-79.3747,942.757,122.163,-63.1576,438.363,120.69,-139.6,29.8403,87.2538,-179.021,-11.9395,152.885,-26.7127,-26.3195,105.975,64.5355,-23.8267
37.05,152.146,-119.538,1099.54,150.687,-79.3983,942.916,121.962,-62.8765,438.304,120.631,-139.618,29.8799,87.2252,-178.984,-11.913,152.874,-26.6965,-26.2748,105.959,64.5532,-23.7899
37.0583,151.687,-120.133,1099.65,150.456,-79.3857,943.102,121.959,-62.5806,438.443,120.571,-139.594,29.9693,87.197,-179.074,-11.9388,153.468,-26.4695,-25.9888,106.056,64.6412,-23.8495
37.0667,151.282,-120.444,1099.73,150.074,-79.431,943.214,121.499,-62.4206,438.298,120.525,-139.654,29.9841,87.1356,-179.214,-11.8492,152.878,-26.7279,-26.3165,106.047,64.6066,-23.8602
37.075,150.704,-120.63,1099.74,149.716,-79.4662,943.307,121.796,-62.0359,438.469,120.409,-139.662,30.0659,87.1052,-179.012,-11.9189,152.911,-26.7653,-26.3865,106.06,64.5933,-23.8571
37.0833,150.141,-120.716,1099.75,149.422,-79.4641,943.364,121.554,-61.8737,438.382,120.388,-139.702,30.0742,87.0505,-178.992,-11.8929,152.876,-26.777,-26.2853,106.154,64.6184,-23.7312
37.0917,149.652,-120.553,1099.74,149.1,-79.4505,943.378,121.388,-61.6665,438.365,120.362,-139.736,30.1085,87.0423,-178.974,-11.8729,152.997,-27.0554,-26.5259,106.215,64.6285,-23.8404
37.1,148.869,-120.525,1099.63,148.755,-79.4567,943.374,121.276,-61.3608,438.411,120.299,-139.714,30.223,87.0502,-179.014,-11.8843,152.976,-26.7345,-26.2731,106.145,64.5797,-23.8198
37.1083,148.178,-120.445,1099.49,148.45,-79.3694,943.352,120.971,-61.1367,438.358,120.23,-139.717,30.2391,86.9666,-178.958,-11.8338,153.005,-26.8987,-26.1762,105.811,64.3291,-23.7523
37.1167,147.557,-120.304,1099.32,148.09,-79.3605,943.414,120.662,-60.8829,438.403,120.11,-139.723,30.3264,86.9391,-178.995,-11.8297,153.015,-26.7302,-26.2547,106.17,64.5982,-23.7882
37.125,146.67,-120.37,1099.17,147.834,-79.3655,943.411,120.564,-60.4554,438.599,120.001,-139.741,30.4967,86.845,-178.965,-11.7854,152.809,-26.7021,-26.2653,106.321,64.5219,-23.936
37.1333,146.095,-120.313,1099.04,147.689,-79.2302,943.325,119.865,-60.4274,438.488,119.823,-139.759,30.5538,86.7514,-178.941,-11.7507,152.967,-26.8034,-26.3581,106.27,64.5089,-23.9353
37.1417,145.4,-120.341,1099.03,147.323,-79.251,943.336,119.481,-60.1892,438.573,119.652,-139.765,30.6807,86.6012,-178.854,-11.6598,152.708,-26.5897,-26.5503,106.224,64.4588,-23.9053
37.15,144.631,-120.358,1099.14,147.258,-79.0281,943.211,118.839,-60.0077,438.468,119.506,-139.779,30.7496,86.5147,-178.895,-11.6421,152.9,-26.905,-26.1746,106.264,64.5964,-23.797
37.1583,144.025,-120.204,1099.37,147.161,-78.8515,943.122,118.462,-59.76,438.505,119.395,-139.823,30.8179,86.2718,-178.885,-11.6326,152.864,-26.9502,-26.1657,106.311,64.4959,-23.9215
37.1667,143.274,-120.105,1099.72,146.189,-79.0042,943.384,118.163,-59.5959,438.601,119.289,-139.794,30.9256,86.3403,-178.901,-11.6056,152.81,-26.9785,-26.1437,106.284,64.5959,-23.7584
37.175,142.606,-119.861,1100.13,145.662,-78.8,943.443,117.724,-59.5555,438.627,119.17,-139.774,30.9716,86.3104,-178.742,-11.5269,152.721,-26.9558,-26.2027,106.209,64.6845,-23.9257
37.1833,141.994,-119.49,1100.59,145.262,-78.4858,943.534,117.313,-59.5036,438.625,119.25,-139.78,31.0246,86.172,-178.828,-11.5247,152.691,-26.9697,-26.1416,106.284,64.5344,-23.7508
37.1917,141.29,-119.103,1101.1,144.791,-78.1403,943.637,117.146,-59.4175,438.709,119.163,-139.79,31.1211,86.1266,-178.702,-11.4262,152.691,-26.996,-26.2024,106.362,64.4008,-23.8662
37.2,140.612,-118.636,1101.63,144.424,-77.6796,943.82,116.749,-59.5266,438.705,119.085,-139.811,31.139,86.0477,-178.781,-11.4615,153.23,-26.7514,-25.8462,106.429,64.422,-23.8229
37.2083,139.791,-118.241,1102.16,143.705,-77.3525,943.956,116.407,-59.5976,438.684,119.035,-139.872,31.2055,86.0088,-178.811,-11.3692,152.641,-27.045,-26.1905,106.422,64.3577,-23.8541
37.2167,139.083,-117.747,1102.57,143.193,-76.9531,944.154,116.423,-59.7094,438.798,118.955,-139.993,31.2827,86.0147,-178.824,-11.4779,152.678,-27.1442,-26.1444,106.438,64.3741,-23.6798
37.225,138.416,-117.177,1102.9,142.757,-76.3592,944.279,116.297,-59.9189,438.84,118.933,-140.092,31.3329,85.9455,-178.766,-11.4106,152.684,-27.1228,-26.1989,106.655,64.199,-23.7665
